f,d,N,pi_s,K,theta,w_p,w_e,v 
1175,16,20000,1.4,12,0.8456881757814134,0.43376248691922514,0.8512242677279145,"[0.20992679 0.21523893 0.01977455 0.01649335 0.04122302 0.02111708
 0.0466638  0.03656432 0.00739553 0.07026771 0.04237627 0.27295865]"
1176,16,20000,1.4,1,0.6101463090456041,0.631679891683329,0.8147951962448035,[1.]
1177,16,20000,1.4,12,0.5389294828536563,0.15570754250806754,0.8613431175070237,"[0.34915475 0.01210248 0.14500837 0.10666511 0.08134184 0.00944895
 0.00142999 0.00747112 0.07359769 0.03900044 0.01931399 0.15546528]"
1178,16,20000,1.4,8,0.6501719581737959,0.8350105928668484,0.8326787772685564,"[0.17872481 0.0956754  0.10450783 0.09618746 0.14061358 0.11172701
 0.01154038 0.26102352]"
1179,16,20000,1.4,4,0.7423284535828536,0.35873118566779366,0.765813567482361,[0.29928227 0.2146913  0.12594103 0.3600854 ]
1180,16,20000,1.4,8,0.3550623938172427,0.18987289445863995,0.8356047777873126,"[0.02446688 0.23748378 0.25724543 0.07257326 0.01211955 0.15275335
 0.16879747 0.07456027]"
1181,16,20000,1.6,4,0.4608916305749845,0.029606733826139486,0.93364147376859,[0.21580174 0.44826564 0.0658648  0.27006781]
1182,16,20000,1.6,8,0.9264279007117383,0.8607335967308839,0.8804648142761017,"[0.0305482  0.07539966 0.09496279 0.0150592  0.0083606  0.22240177
 0.1569257  0.39634208]"
1183,16,20000,1.6,8,0.7064853537630477,0.6520148796140373,0.760021225094042,"[0.3490118  0.13538004 0.03622267 0.03022057 0.09287331 0.1706225
 0.02471705 0.16095205]"
1184,16,20000,1.6,12,0.9907689171405432,0.6847748509922158,0.8618212458777585,"[0.05756451 0.02810969 0.05804975 0.13938459 0.00745089 0.06792523
 0.00610688 0.03090578 0.2408871  0.0188551  0.10474147 0.24001901]"
1185,16,20000,1.6,8,0.09964033455764099,0.36998661406879896,0.9102071440324313,"[0.05563048 0.09862004 0.01297162 0.28903056 0.28747699 0.00051139
 0.00391832 0.25184059]"
1186,16,20000,1.6,1,0.09491965828102467,0.3245002303086538,0.9221662694726769,[1.]
1187,16,20000,1.6,1,0.5303345868781506,0.08778344207242494,0.8425175346569017,[1.]
1188,16,20000,1.6,12,0.37009362452617045,0.7034632322911389,0.8476855848354026,"[0.05307151 0.0672599  0.13592735 0.05107589 0.07894753 0.12497794
 0.03665187 0.00276344 0.1143849  0.00296908 0.05239441 0.27957616]"
1189,16,20000,1.6,4,0.744769626786134,0.4982948752369813,0.8681449506290839,[0.04999959 0.08617766 0.34030563 0.52351711]
1190,16,20000,1.6,4,0.787420647172048,0.4304535691139868,0.9342409262983739,[0.06991117 0.02081021 0.49900832 0.41027031]
1191,16,20000,1.8,12,0.8676728172497077,0.4532296433610604,0.8625615867472894,"[0.00654172 0.08677816 0.07072455 0.18123649 0.20506715 0.13935355
 0.00944897 0.15556163 0.0446282  0.00332623 0.04772404 0.04960931]"
1192,16,20000,1.8,1,0.26861906393570456,0.9210695470682071,0.9204524640271473,[1.]
1193,16,20000,1.8,4,0.6818011990288565,0.6938551299904524,0.8808034928428681,[0.38422838 0.29003285 0.23666134 0.08907744]
1194,16,20000,1.8,4,0.598873935805373,0.5547332699782381,0.7556096778064297,[0.33996144 0.31769629 0.18468251 0.15765977]
1195,16,20000,1.8,4,0.22582877603192397,0.03080816964764939,0.7765258248787769,[0.81064    0.00586976 0.04232966 0.14116058]
1196,16,20000,1.8,12,0.6549794323789547,0.14645573529796507,0.9033119965540419,"[0.04720027 0.1101675  0.01801466 0.06512277 0.06509832 0.01184609
 0.13353059 0.04524505 0.01753596 0.07017665 0.02495568 0.39110646]"
1197,16,20000,1.8,8,0.2322071238644574,0.6284471605132467,0.7972891656590413,"[0.05702385 0.33966165 0.14948199 0.07990571 0.08742149 0.00462059
 0.10312889 0.17875583]"
1198,16,20000,1.8,4,0.9049558960051453,0.25853977755458685,0.8664676488647033,[0.37447106 0.10433977 0.31204889 0.20914028]
1199,16,20000,1.8,1,0.3330616185983063,0.30948751766923466,0.7541150519399124,[1.]
1200,16,20000,1.8,12,0.8804523769405493,0.20521499743489344,0.7583474853285767,"[0.02294718 0.10682769 0.09671408 0.08393478 0.06554215 0.03554194
 0.15081297 0.02693454 0.19603931 0.14325936 0.06892583 0.00252017]"
1201,16,40000,1.0,12,0.25829097839460624,0.16677995368212492,0.8659328619752724,"[0.34140719 0.01993739 0.07767601 0.12751999 0.09040341 0.01882428
 0.11730754 0.01723887 0.00156584 0.00912787 0.15940241 0.01958919]"
1202,16,40000,1.0,1,0.8078223210565237,0.22298128427878647,0.7961690935481498,[1.]
1203,16,40000,1.0,1,0.7173176498238251,0.6778590227451595,0.8174221772414106,[1.]
1204,16,40000,1.0,1,0.9906682817613741,0.8838252643227623,0.9349816662049666,[1.]
1205,16,40000,1.0,4,0.18210061324751114,0.33066602902000386,0.8500728171588448,[0.7196423  0.15451161 0.02236749 0.1034786 ]
1206,16,40000,1.0,12,0.47454278459155186,0.8282581875537253,0.8348190327920879,"[0.02707327 0.04459475 0.00257294 0.00982372 0.01566245 0.29154386
 0.14437187 0.21199626 0.05358542 0.04173996 0.02902502 0.12801049]"
1207,16,40000,1.0,8,0.24414814047464106,0.36589339779044466,0.8293496475861893,"[0.07284792 0.21559632 0.18226458 0.14630077 0.04706927 0.12206274
 0.14482298 0.06903543]"
1208,16,40000,1.0,12,0.39600897240194377,0.520089823208752,0.8878095825408229,"[9.07923577e-02 1.74337938e-01 6.44301810e-02 1.40161767e-02
 2.96252241e-02 1.18887648e-01 2.69535460e-01 1.92359635e-04
 2.68573024e-02 1.37955325e-02 9.29028067e-02 1.04627013e-01]"
1209,16,40000,1.0,8,0.12312159656166555,0.9811129677577043,0.8461310225667478,"[0.01349649 0.07166123 0.01876199 0.15766897 0.00664097 0.48239253
 0.08313125 0.16624658]"
1210,16,40000,1.0,12,0.948005338473597,0.5032160621738271,0.9149177168611666,"[1.89516081e-01 1.22018516e-01 4.93714578e-02 9.85929190e-02
 1.87490480e-02 2.18945288e-02 1.94244623e-01 8.56028661e-02
 5.14189375e-02 1.62875331e-01 5.64201755e-03 7.36743813e-05]"
1211,16,40000,1.2,8,0.9037372008033081,0.0625104466545135,0.7661574417715371,"[0.06154567 0.2413717  0.02785519 0.05133971 0.00797324 0.35337674
 0.06984963 0.18668811]"
1212,16,40000,1.2,12,0.0407591923917604,0.10623023413021256,0.8229131126346324,"[0.13735929 0.10919242 0.0551199  0.19332443 0.02035045 0.00802932
 0.06875669 0.05428259 0.24557529 0.03850194 0.06715975 0.00234792]"
1213,16,40000,1.2,4,0.41865336817140286,0.09643022133848698,0.8158153655289937,[0.26078301 0.0852945  0.11038929 0.5435332 ]
1214,16,40000,1.2,4,0.6152153494436352,0.9283726679740644,0.8751450732821735,[0.11671007 0.00098693 0.82528273 0.05702028]
1215,16,40000,1.2,12,0.3084461083886826,0.7698802217927938,0.9195986250031334,"[0.06579792 0.00961866 0.01393449 0.02514602 0.09923856 0.24687844
 0.00440767 0.00845419 0.04943076 0.36966926 0.06273199 0.04469204]"
1216,16,40000,1.2,1,0.007506039731802527,0.37834328301980213,0.8591948282264881,[1.]
1217,16,40000,1.2,12,0.016856463670777422,0.8367886546680487,0.7924545115914464,"[0.01640083 0.01822345 0.06841541 0.30205247 0.14624002 0.08746373
 0.05016118 0.12387051 0.05387762 0.07316488 0.00193707 0.05819284]"
1218,16,40000,1.2,1,0.3512673603988694,0.7582561932404573,0.8322524652836651,[1.]
1219,16,40000,1.2,12,0.45922831419828614,0.6915541232509044,0.8009432909890132,"[0.0854363  0.10088319 0.15550174 0.03974163 0.04636553 0.03864483
 0.17771217 0.1038088  0.1101905  0.02478368 0.0885693  0.02836233]"
1220,16,40000,1.2,4,0.03150526466376102,0.5886162027054838,0.8038223562533405,[0.32778706 0.12287062 0.32375086 0.22559147]
1221,16,40000,1.4,12,0.822857779515,0.0866928761054339,0.8343541905599134,"[0.18515149 0.05915632 0.04623095 0.15866473 0.18644284 0.02650806
 0.0228572  0.01607019 0.17705092 0.10114835 0.01294642 0.00777252]"
1222,16,40000,1.4,4,0.20039606111396835,0.2579757193579683,0.9010793057853971,[0.6904935  0.19810699 0.10642926 0.00497024]
1223,16,40000,1.4,8,0.9125821313618344,0.2233762370724297,0.9466693238270978,"[0.08837454 0.43083947 0.02739375 0.00776404 0.13024785 0.18625915
 0.0344984  0.09462282]"
1224,16,40000,1.4,12,0.565145885110438,0.4620534267640358,0.7773260877583229,"[0.03254069 0.23558354 0.16455321 0.05210232 0.00644736 0.0909814
 0.02123162 0.03931822 0.14294444 0.00799177 0.19255755 0.01374789]"
1225,16,40000,1.4,12,0.2209704166562637,0.8885562123915147,0.936235897325634,"[0.01133675 0.09905142 0.00272841 0.11461183 0.03717488 0.20769104
 0.17716981 0.05852326 0.01187544 0.0462734  0.20587087 0.02769289]"
1226,16,40000,1.4,8,0.44592561437384226,0.8086436804338434,0.8686143792335622,"[0.0893483  0.11085169 0.24231823 0.13021552 0.05614536 0.12688508
 0.15267653 0.09155929]"
1227,16,40000,1.4,8,0.47953117200698814,0.5492691009274863,0.8614545760816152,"[0.0910165  0.07834559 0.20275261 0.17787658 0.10278735 0.05730065
 0.06511351 0.22480722]"
1228,16,40000,1.4,8,0.8950507211979986,0.1087791729741533,0.8460626191477054,"[0.39574608 0.17747079 0.03823045 0.09743521 0.1873192  0.06090099
 0.0115525  0.03134478]"
1229,16,40000,1.4,1,0.8544093901740971,0.24780729131556248,0.8866420062347495,[1.]
1230,16,40000,1.4,12,0.7970603583852703,0.6094214858157605,0.8072371411478899,"[0.09801913 0.25950499 0.03340912 0.08052984 0.05121166 0.00645454
 0.21884528 0.05639652 0.03276737 0.05551547 0.01817049 0.08917558]"
1231,16,40000,1.6,1,0.6266599048144145,0.4353835002589359,0.8175158291106207,[1.]
1232,16,40000,1.6,4,0.5320731993031549,0.3966158146584053,0.8907359664065155,[0.26059581 0.07743533 0.09133978 0.57062908]
1233,16,40000,1.6,12,0.6302964995257948,0.1635305605083883,0.7701544712503776,"[0.00840542 0.10147146 0.12013194 0.10119486 0.01597954 0.21399646
 0.13294134 0.06513754 0.03859512 0.00078027 0.11507007 0.08629599]"
1234,16,40000,1.6,8,0.6440205289002028,0.9723725186509383,0.8099308562279732,"[0.02458869 0.0436689  0.16983326 0.04188474 0.14021133 0.26041567
 0.14684537 0.17255205]"
1235,16,40000,1.6,1,0.21586272442971055,0.23431011866887277,0.8263199537086864,[1.]
1236,16,40000,1.6,12,0.09895055318915935,0.010778165167188469,0.9243790997027281,"[0.15677938 0.01590243 0.11026252 0.01107766 0.20793347 0.02853597
 0.15769475 0.00914877 0.16976613 0.01101929 0.0911935  0.03068613]"
1237,16,40000,1.6,12,0.15692229158142323,0.5784513455239562,0.8436411019811273,"[0.11910855 0.06401082 0.00336392 0.11091823 0.08238993 0.31803835
 0.00289126 0.09979132 0.05050859 0.01354516 0.01567047 0.1197634 ]"
1238,16,40000,1.6,12,0.4381932098062197,0.32047506033725454,0.757181876455683,"[0.19314131 0.07725784 0.21969054 0.15941769 0.00243377 0.0543784
 0.02008746 0.0529119  0.03328451 0.03192319 0.05163524 0.10383816]"
1239,16,40000,1.6,8,0.4924408916738273,0.02682884283891465,0.7986916120850207,"[0.08679768 0.26289116 0.10846496 0.0792392  0.18610335 0.21708967
 0.00866261 0.05075136]"
1240,16,40000,1.6,8,0.8269541765821273,0.8813998224972367,0.8255824033551508,"[0.05398873 0.00348044 0.13986073 0.08992781 0.22882166 0.15620252
 0.14243571 0.18528241]"
1241,16,40000,1.8,4,0.4972747036992632,0.5114178596608251,0.9426361724112413,[0.35527524 0.13783028 0.29356878 0.2133257 ]
1242,16,40000,1.8,1,0.0536318415283612,0.7854218936919802,0.8629505805611094,[1.]
1243,16,40000,1.8,1,0.15201990662296438,0.18071042575525725,0.9254166331802604,[1.]
1244,16,40000,1.8,1,0.054489487636779965,0.7443779950637525,0.8406757324463829,[1.]
1245,16,40000,1.8,1,0.8189331137292168,0.24309313409700167,0.7919270897490831,[1.]
1246,16,40000,1.8,4,0.44843291138018215,0.6103834645280996,0.7755538107875244,[0.14542743 0.2106515  0.15691088 0.48701018]
1247,16,40000,1.8,8,0.29081734414871285,0.23949246507938435,0.8741176738802264,"[0.01815554 0.1147668  0.34628061 0.08737134 0.05822245 0.23246878
 0.03658692 0.10614755]"
1248,16,40000,1.8,12,0.40077417876796784,0.7232336501727628,0.9369232208789666,"[0.04104389 0.01755802 0.14211467 0.04729639 0.12361609 0.03610418
 0.06109205 0.02496967 0.09765201 0.19604664 0.16556412 0.04694227]"
1249,16,40000,1.8,4,0.7133970800957866,0.8483943423209849,0.8166033485934902,[0.532202   0.09884971 0.16102895 0.20791934]
1250,16,40000,1.8,1,0.9184887711550567,0.2274131794755639,0.7563067611950886,[1.]
1251,16,60000,1.0,1,0.27991690627525545,0.07557166568599478,0.8451601427466728,[1.]
1252,16,60000,1.0,1,0.6093738546278559,0.7439543564065734,0.9176354914429928,[1.]
1253,16,60000,1.0,1,0.28138890357848256,0.794235373600944,0.9411303607671597,[1.]
1254,16,60000,1.0,12,0.3305264330526613,0.8889298494964396,0.8111908063247445,"[0.17239831 0.01974582 0.06757546 0.04765422 0.04472575 0.03907858
 0.14007857 0.00162617 0.04685848 0.13863167 0.02565829 0.25596868]"
1255,16,60000,1.0,4,0.8542946887453338,0.699552998584667,0.8459714220425408,[0.27850066 0.02410785 0.4503813  0.24701019]
1256,16,60000,1.0,4,0.03711039036127317,0.43508917859725244,0.9328579999438313,[0.25931675 0.07711706 0.42545944 0.23810675]
1257,16,60000,1.0,4,0.1836443117278479,0.051003330346790325,0.9481736474290553,[0.19323776 0.23885614 0.04152402 0.52638208]
1258,16,60000,1.0,4,0.7688931982578695,0.1847168604158806,0.8528400170021105,[0.20054787 0.50965946 0.16873217 0.1210605 ]
1259,16,60000,1.0,4,0.8933698706690268,0.751981568723369,0.7809454256392773,[0.71588096 0.01582029 0.01910751 0.24919124]
1260,16,60000,1.0,12,0.01491466773232919,0.4209763185519182,0.897669145171354,"[0.33740582 0.09771449 0.12317079 0.01456123 0.04733534 0.10590868
 0.02187791 0.06219994 0.11435395 0.00529637 0.04610672 0.02406876]"
1261,16,60000,1.2,12,0.18675512121857007,0.5018210865507632,0.9056919418784066,"[0.35360641 0.03297585 0.00931966 0.02745451 0.08800162 0.0165279
 0.00204344 0.02041064 0.01483333 0.24377181 0.12746573 0.0635891 ]"
1262,16,60000,1.2,8,0.09051322010474516,0.9702958591439168,0.8211651875596084,"[0.02513744 0.13785624 0.16842745 0.20239743 0.23283653 0.13246359
 0.02816072 0.0727206 ]"
1263,16,60000,1.2,12,0.7984497135248171,0.46023626925646255,0.8102094264378513,"[1.63873502e-01 4.44998783e-02 1.89530436e-01 3.51264740e-03
 1.03062787e-01 1.63010867e-04 4.23341566e-02 7.68145854e-02
 1.37718155e-01 2.37305999e-02 1.86850055e-01 2.79101874e-02]"
1264,16,60000,1.2,4,0.5442648090079257,0.8974037780006928,0.8502633930595073,[0.09085648 0.22942754 0.64360503 0.03611095]
1265,16,60000,1.2,12,0.49886409365785356,0.7938667694821151,0.9153110658598673,"[0.07190249 0.13235223 0.00606456 0.15225092 0.0876474  0.04389019
 0.03581319 0.21360923 0.11256866 0.08801163 0.02538002 0.0305095 ]"
1266,16,60000,1.2,4,0.43797230693149114,0.15655059295751875,0.8397716270282337,[0.45243784 0.20977555 0.27597058 0.06181602]
1267,16,60000,1.2,12,0.13542915924248922,0.5603862074330098,0.9271450168931274,"[0.29504794 0.05827709 0.01058301 0.05538918 0.00671997 0.21625016
 0.01625577 0.22288194 0.01411332 0.00029924 0.08458588 0.01959651]"
1268,16,60000,1.2,1,0.2444521234557716,0.6671330988542554,0.806452693253971,[1.]
1269,16,60000,1.2,1,0.35013308963278766,0.2779862162414183,0.8688677474982791,[1.]
1270,16,60000,1.2,8,0.9489676409300855,0.06359859884916845,0.8685601027101469,"[0.06911672 0.03502764 0.13060879 0.11479987 0.06497376 0.12466891
 0.0276875  0.43311682]"
1271,16,60000,1.4,8,0.5686218643416106,0.7427591484014238,0.8599656196921934,"[0.12141777 0.18072304 0.07570782 0.00379056 0.08218389 0.3445261
 0.07571652 0.1159343 ]"
1272,16,60000,1.4,4,0.12592300903510345,0.8147391531432451,0.8707807881430774,[0.31269666 0.0522725  0.47715862 0.15787222]
1273,16,60000,1.4,8,0.6682061115002984,0.7051015577529052,0.9052152730843847,"[0.18996563 0.00254589 0.06073987 0.04512194 0.40477257 0.0737116
 0.18918164 0.03396087]"
1274,16,60000,1.4,12,0.4237732804823622,0.15550088325784645,0.8409874431268852,"[0.13969122 0.01771332 0.06650851 0.02791095 0.09842719 0.0062742
 0.00783741 0.07974509 0.22258206 0.20551569 0.01126562 0.11652874]"
1275,16,60000,1.4,8,0.7882384482487264,0.41920510869743965,0.9191223933344076,"[0.02404749 0.04744379 0.07253845 0.40124678 0.03020387 0.04922862
 0.13815481 0.23713618]"
1276,16,60000,1.4,4,0.3233277411695721,0.792683852755571,0.9435901557693329,[0.00562369 0.31602149 0.30341355 0.37494127]
1277,16,60000,1.4,4,0.34476915752304693,0.5163321075158752,0.8305871800018411,[0.2508714  0.45816188 0.08556324 0.20540348]
1278,16,60000,1.4,4,0.7800099647122226,0.5617540203448265,0.9358438183956066,[0.09396271 0.45760777 0.2127794  0.23565012]
1279,16,60000,1.4,8,0.19445808638244944,0.671557689820515,0.9137678993330745,"[0.00816823 0.1065096  0.05864741 0.42115425 0.24384469 0.00532458
 0.06824087 0.08811038]"
1280,16,60000,1.4,4,0.5500900015975728,0.9284665125633297,0.7924857562559315,[0.20544741 0.35161906 0.12445547 0.31847806]
1281,16,60000,1.6,8,0.6197058127002425,0.6670025129234866,0.9018993925163963,"[0.14049906 0.05096854 0.11371501 0.03660704 0.10107824 0.17434359
 0.18251399 0.20027452]"
1282,16,60000,1.6,12,0.3919467172412533,0.9221474933789883,0.895802380138739,"[0.09668186 0.22391894 0.07135734 0.05252188 0.06005141 0.02771925
 0.06269015 0.02279721 0.05878013 0.11968573 0.01701435 0.18678174]"
1283,16,60000,1.6,12,0.48386464356026015,0.04990311058722087,0.8215661212834544,"[0.14899152 0.08940322 0.04150162 0.02201667 0.06347445 0.15869303
 0.02392234 0.29489186 0.01557873 0.09772501 0.03280849 0.01099307]"
1284,16,60000,1.6,1,0.10012419043582466,0.3386528275862342,0.793058108559781,[1.]
1285,16,60000,1.6,4,0.3845000603140175,0.662823148833624,0.930283192776604,[0.24340163 0.28716416 0.01949796 0.44993625]
1286,16,60000,1.6,12,0.7912973130255117,0.21574627656447715,0.7694958852949808,"[0.04600374 0.24417323 0.00602301 0.00122918 0.0014836  0.22790629
 0.13028952 0.0672795  0.10828631 0.03428667 0.04538667 0.08765229]"
1287,16,60000,1.6,12,0.3069456271480322,0.30686064479008685,0.7747198756500355,"[0.00070231 0.10566398 0.02044236 0.10604936 0.01658194 0.01067415
 0.09433813 0.35203351 0.14617427 0.00371211 0.10604006 0.03758783]"
1288,16,60000,1.6,8,0.4653896223156524,0.3487618687281693,0.7552947475835854,"[0.22707832 0.59040689 0.02369021 0.06153765 0.0549184  0.02204211
 0.01792992 0.00239648]"
1289,16,60000,1.6,12,0.7535575269206826,0.8005719992505089,0.8419766162624007,"[0.01087017 0.10434223 0.05650437 0.16918916 0.02613152 0.0256275
 0.08142576 0.09188725 0.06603908 0.00858782 0.21991393 0.1394812 ]"
1290,16,60000,1.6,1,0.2930997347374513,0.42392720020580416,0.7604884140395556,[1.]
1291,16,60000,1.8,1,0.42844717979898683,0.7739415354521805,0.8203011078715481,[1.]
1292,16,60000,1.8,4,0.32472936573917144,0.015849552922934166,0.7714322179373657,[0.47799543 0.08761011 0.3326972  0.10169726]
1293,16,60000,1.8,4,0.3410396606855087,0.7887935580421953,0.896306522614785,[1.87814698e-01 2.94288073e-01 5.17464188e-01 4.33040466e-04]
1294,16,60000,1.8,12,0.651956260081636,0.8319733461152765,0.8888569831269924,"[0.04764978 0.0472702  0.04493494 0.03101869 0.08343931 0.06750143
 0.05497013 0.02734642 0.15440764 0.25114985 0.1268793  0.06343233]"
1295,16,60000,1.8,8,0.4049654375736771,0.031304314639183345,0.7532685628770319,"[0.13212019 0.33439242 0.09124436 0.03634957 0.00705975 0.31629103
 0.03297088 0.04957181]"
1296,16,60000,1.8,1,0.5768735071538764,0.6847118692444737,0.8764558008407567,[1.]
1297,16,60000,1.8,4,0.5185237931464728,0.25391148335848457,0.819293490372702,[0.59712197 0.27094488 0.0678972  0.06403595]
1298,16,60000,1.8,4,0.020287158934655825,0.35153706677369473,0.7886348380613276,[0.106592   0.52619314 0.21141131 0.15580354]
1299,16,60000,1.8,4,0.26576109772867784,0.09918274161914124,0.8028692853948576,[0.07510423 0.20348417 0.40324861 0.318163  ]
1300,16,60000,1.8,8,0.5342609784363777,0.5229076930605276,0.9460679101775726,"[0.02604014 0.14463474 0.16558519 0.00751336 0.27160158 0.18914934
 0.02613891 0.16933673]"
1301,17,10000,1.0,1,0.9842765681233517,0.6855806773606015,0.9052823148733196,[1.]
1302,17,10000,1.0,12,0.3889111017457636,0.9658838040369653,0.8495548554661131,"[0.09055402 0.1310029  0.0453505  0.02927823 0.01169603 0.03083314
 0.05423152 0.18894465 0.08642408 0.0070846  0.25113081 0.07346952]"
1303,17,10000,1.0,12,0.8564871916362667,0.18554641408275108,0.8435636025188534,"[0.25443342 0.00436389 0.00899165 0.06577743 0.02708461 0.03966884
 0.05939994 0.11844612 0.06383092 0.15008111 0.18457496 0.02334712]"
1304,17,10000,1.0,1,0.944778672086738,0.5661034994050598,0.8310139086677627,[1.]
1305,17,10000,1.0,1,0.25086973650392863,0.15715380794267508,0.7904638461479595,[1.]
1306,17,10000,1.0,4,0.4619338491341539,0.21416370044866936,0.8810792718052017,[0.30163701 0.0324603  0.62860265 0.03730004]
1307,17,10000,1.0,1,0.6400701260725087,0.19375781736924466,0.7693891341378376,[1.]
1308,17,10000,1.0,1,0.14393271055596724,0.7469937908815372,0.8419141010961496,[1.]
1309,17,10000,1.0,1,0.42745704566513854,0.6838202401288009,0.8390571928524524,[1.]
1310,17,10000,1.0,8,0.7583340215885174,0.46725232190645194,0.9133163583154849,"[0.05590438 0.02101083 0.37256169 0.06109889 0.17356768 0.13134745
 0.00811385 0.17639523]"
1311,17,10000,1.2,4,0.5076890988686732,0.39154000562235636,0.8575106494538688,[0.20354432 0.145166   0.39596352 0.25532616]
1312,17,10000,1.2,1,0.648354911101895,0.5080333065249547,0.9280659128536031,[1.]
1313,17,10000,1.2,1,0.43628335751810265,0.6538250834450539,0.8399482461791178,[1.]
1314,17,10000,1.2,8,0.1701527037653805,0.1679717112464363,0.849877738033824,"[0.03340911 0.07230143 0.09748827 0.04729697 0.17835594 0.42443531
 0.01573557 0.1309774 ]"
1315,17,10000,1.2,12,0.7812889444288165,0.9788620024570336,0.7933975589571984,"[0.02146496 0.00393387 0.00728372 0.0063423  0.1356703  0.20534216
 0.31200174 0.01355415 0.00776535 0.04494106 0.23428081 0.00741957]"
1316,17,10000,1.2,1,0.8559804742219677,0.6984658732104692,0.9208236999808919,[1.]
1317,17,10000,1.2,12,0.537246138253332,0.7588712845055549,0.8524381437884804,"[0.12519464 0.02279899 0.0528298  0.02040081 0.03131542 0.0945904
 0.14516642 0.16117595 0.12625431 0.01148358 0.04392797 0.1648617 ]"
1318,17,10000,1.2,8,0.18656890216021538,0.550938773029348,0.9328562544432396,"[0.08832156 0.06138739 0.05410286 0.02479384 0.01275151 0.20750906
 0.40427821 0.14685557]"
1319,17,10000,1.2,1,0.2880922848941908,0.22883992740908113,0.8232072830074755,[1.]
1320,17,10000,1.2,4,0.6023884928419608,0.37027039084948676,0.9214591739224612,[0.15331373 0.50374014 0.28276368 0.06018245]
1321,17,10000,1.4,4,0.19845761623528657,0.6857246144502345,0.8667044001220253,[0.10163205 0.29123598 0.33434583 0.27278614]
1322,17,10000,1.4,4,0.702990437167858,0.9363726764260145,0.9302861301166077,[0.0771717  0.47369351 0.05794858 0.39118621]
1323,17,10000,1.4,12,0.06086331045480997,0.8512687669467013,0.9020576841505668,"[0.01229225 0.0238372  0.15645914 0.16463035 0.00612093 0.06454536
 0.02409158 0.0581149  0.06476047 0.11102829 0.18882151 0.12529801]"
1324,17,10000,1.4,8,0.4662653476821298,0.38267140324547744,0.8040847181328392,"[0.11657956 0.00540107 0.02321773 0.27949793 0.13749965 0.26185106
 0.05965902 0.11629398]"
1325,17,10000,1.4,12,0.34236375436120914,0.3967852767518188,0.921531864760774,"[0.24769538 0.10042881 0.08359258 0.05709094 0.12418058 0.02791696
 0.11262054 0.10788543 0.00567784 0.01200534 0.11863261 0.00227299]"
1326,17,10000,1.4,8,0.21442842258807138,0.09026873708608872,0.8081387985780849,"[0.11660252 0.06561799 0.1727793  0.14921869 0.03667112 0.08261511
 0.32018998 0.05630528]"
1327,17,10000,1.4,1,0.901224170772026,0.14135170454064563,0.8935996464626024,[1.]
1328,17,10000,1.4,12,0.26330204686931724,0.43801922669874765,0.8269783714984946,"[0.03677868 0.07344758 0.03529365 0.04892193 0.08281708 0.04285653
 0.11735917 0.21168067 0.26306727 0.06560853 0.00971597 0.01245293]"
1329,17,10000,1.4,8,0.2826709626334424,0.553839506438385,0.8052445400783534,"[0.1747501  0.00137538 0.28884539 0.24247286 0.222959   0.0121335
 0.04011787 0.01734589]"
1330,17,10000,1.4,1,0.5839232747709269,0.46309285209290546,0.7874830255855887,[1.]
1331,17,10000,1.6,8,0.9775484298421685,0.503756022620024,0.9476741668709752,"[0.0832038  0.030265   0.28406068 0.01367325 0.30183367 0.01652407
 0.17741367 0.09302587]"
1332,17,10000,1.6,8,0.4252651034780862,0.6016395735454448,0.7675056501818092,"[0.10913138 0.00405566 0.01105253 0.02999673 0.02878046 0.12755194
 0.08275747 0.60667383]"
1333,17,10000,1.6,12,0.8624962745669174,0.3166801617861312,0.8053196361765439,"[0.00910342 0.08920667 0.02566342 0.32613992 0.01368646 0.07167893
 0.03614923 0.01426236 0.04831829 0.12402215 0.23811333 0.00365582]"
1334,17,10000,1.6,4,0.625884220241823,0.42814229963334755,0.9419471607337748,[0.24640146 0.258353   0.39387243 0.10137311]
1335,17,10000,1.6,1,0.2655279310829435,0.6179903974078094,0.8407594698092062,[1.]
1336,17,10000,1.6,12,0.04378649419975722,0.4098399732006944,0.8365675749416028,"[0.02353076 0.10772549 0.14641662 0.17750282 0.00825337 0.08003691
 0.00535049 0.22312538 0.00261325 0.01264818 0.09564819 0.11714855]"
1337,17,10000,1.6,1,0.43488567598680006,0.04599225839418112,0.9198007587960798,[1.]
1338,17,10000,1.6,4,0.892356021749731,0.9639791942357953,0.908028743026921,[3.44188753e-04 7.04050639e-01 1.48252325e-01 1.47352847e-01]
1339,17,10000,1.6,4,0.05450191834358076,0.9430857786355334,0.8416726709973057,[0.40550674 0.21291381 0.20872641 0.17285304]
1340,17,10000,1.6,12,0.7584763323896365,0.07125592822691448,0.9129548626215055,"[0.27429634 0.06964445 0.0604376  0.12679549 0.02320387 0.02868095
 0.0426032  0.00305909 0.06738256 0.15760013 0.09634318 0.04995313]"
1341,17,10000,1.8,8,0.852391484964272,0.7894421880373574,0.770874896808409,"[0.08948847 0.30258678 0.08335235 0.10527595 0.06994473 0.19614094
 0.00727057 0.1459402 ]"
1342,17,10000,1.8,12,0.5677717456138318,0.5999714304893055,0.847265354408516,"[0.01235933 0.00387844 0.03453154 0.06687794 0.10323734 0.25989146
 0.01775001 0.10312552 0.27358588 0.06369759 0.0207025  0.04036245]"
1343,17,10000,1.8,1,0.6065492706651515,0.869391575767631,0.8023805457159408,[1.]
