f,s,d,N,pi_s,K,theta,w_p,w_e,v
1130,7,16,10000,1.4,1,0.1364418193131569,0.0482857483943837,0.7995666571168225,[1.]
1130,8,16,10000,1.4,1,0.1364418193131569,0.0482857483943837,0.7995666571168225,[1.]
1130,9,16,10000,1.4,1,0.1364418193131569,0.0482857483943837,0.7995666571168225,[1.]
1130,10,16,10000,1.4,1,0.1364418193131569,0.0482857483943837,0.7995666571168225,[1.]
1131,1,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,2,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,3,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,4,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,5,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,6,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,7,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,8,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,9,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1131,10,16,10000,1.6,4,0.3572905452872975,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1132,1,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,2,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,3,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,4,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,5,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,6,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,7,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,8,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,9,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1132,10,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1133,1,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,2,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,3,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,4,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,5,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,6,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,7,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,8,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,9,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1133,10,16,10000,1.6,4,0.4142429656993721,0.9371438948795864,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1134,1,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,2,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,3,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,4,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,5,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,6,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,7,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,8,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,9,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1134,10,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1135,1,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,2,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,3,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,4,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,5,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,6,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,7,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,8,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,9,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1135,10,16,10000,1.6,1,0.0416512494969325,0.4500063999422457,0.836707458207365,[1.]
1136,1,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,2,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,3,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,4,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,5,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,6,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,7,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,8,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,9,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1136,10,16,10000,1.6,1,0.0403186132477204,0.8610415229350057,0.871132523161786,[1.]
1137,1,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,2,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,3,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,4,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,5,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,6,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,7,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,8,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,9,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1137,10,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1138,1,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,2,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,3,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,4,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,5,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,6,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,7,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,8,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,9,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1138,10,16,10000,1.6,12,0.630546950399114,0.4651205733666204,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1139,1,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,2,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,3,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,4,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,5,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,6,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,7,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,8,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,9,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1139,10,16,10000,1.6,1,0.4310510564139503,0.0303694829973431,0.937279301921805,[1.]
1140,1,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,2,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,3,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,4,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,5,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,6,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,7,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,8,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,9,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1140,10,16,10000,1.6,12,0.6740283299996044,0.2188796364439132,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1141,1,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,2,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,3,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,4,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,5,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,6,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,7,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,8,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,9,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1141,10,16,10000,1.8,12,0.4884047134174087,0.5098841061985213,0.9405940499795252,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1142,1,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,2,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,3,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,4,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,5,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,6,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,7,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,8,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,9,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1142,10,16,10000,1.8,4,0.7441348015325192,0.4807420788519264,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1143,1,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,2,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,3,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,4,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,5,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,6,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,7,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,8,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,9,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1143,10,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1144,1,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,2,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,3,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,4,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,5,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,6,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,7,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,8,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,9,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1144,10,16,10000,1.8,8,0.4024538740234757,0.0597018598551233,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1145,1,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,2,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,3,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,4,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,5,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,6,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,7,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,8,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,9,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1145,10,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1146,1,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,2,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,3,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,4,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,5,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,6,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,7,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,8,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,9,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1146,10,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704828,[0.17307132 0.22061598 0.47777184 0.12854087]
1147,1,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,2,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,3,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,4,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,5,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,6,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,7,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,8,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,9,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1147,10,16,10000,1.8,1,0.8222996431822603,0.9639880021155812,0.8598643825013468,[1.]
1148,1,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,2,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,3,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,4,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,5,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,6,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,7,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,8,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,9,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1148,10,16,10000,1.8,8,0.3440734436320366,0.90556583878678,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1149,1,16,10000,1.8,4,0.58938177689369,0.0721007834980824,0.8100237832019411,[0.39948359 0.0224866  0.22722087 0.35080895]
1149,2,16,10000,1.8,4,0.58938177689369,0.0721007834980824,0.8100237832019411,[0.39948359 0.0224866  0.22722087 0.35080895]
1149,3,16,10000,1.8,4,0.58938177689369,0.0721007834980824,0.8100237832019411,[0.39948359 0.0224866  0.22722087 0.35080895]
1149,4,16,10000,1.8,4,0.58938177689369,0.0721007834980824,0.8100237832019411,[0.39948359 0.0224866  0.22722087 0.35080895]
