f,d,N,pi_s,K,theta,w_p,w_e,v
1189,16,20000,1.6,1,0.6279389567288267,0.8581408165707075,0.7764131829065263,[1.]
1190,16,20000,1.6,8,0.3547285839895119,0.9410164343224355,0.8610424593518916,"[0.12559737 0.03289858 0.03114018 0.04137046 0.01207834 0.44934049
 0.05486896 0.25270561]"
1191,16,20000,1.8,12,0.48460888333838514,0.25559699322061075,0.7598030995339774,"[0.04114915 0.21310561 0.19662991 0.04475262 0.05459372 0.08971055
 0.10761506 0.10226327 0.04559706 0.00277086 0.04049942 0.06131278]"
1192,16,20000,1.8,4,0.5216848255413192,0.20898832078304153,0.9439676946044671,[0.43362247 0.04093313 0.12729834 0.39814606]
1193,16,20000,1.8,4,0.19162030849262057,0.26642527694049134,0.8797933232024154,[0.16075883 0.65966315 0.07120222 0.1083758 ]
1194,16,20000,1.8,8,0.6686838083454578,0.6826011382537925,0.8018329314858368,"[0.23082985 0.02918471 0.01319458 0.24227695 0.01679891 0.13283334
 0.15194629 0.18293537]"
1195,16,20000,1.8,1,0.00902014034164833,0.8516120569155189,0.7707276134708042,[1.]
1196,16,20000,1.8,12,0.26489513646081875,0.2511014252886698,0.8585473340595033,"[0.05335567 0.10309418 0.02827461 0.08075371 0.03793491 0.15304673
 0.08768616 0.03801842 0.13577485 0.02829438 0.03878829 0.2149781 ]"
1197,16,20000,1.8,8,0.3478087937683014,0.460313581890927,0.8106027164201264,"[0.03166602 0.51285507 0.00817474 0.02315316 0.18904727 0.03579809
 0.01519206 0.1841136 ]"
1198,16,20000,1.8,12,0.29434671618852193,0.5651764033202217,0.7789358318436065,"[0.02217466 0.21844796 0.34046212 0.1336371  0.00415998 0.00807019
 0.01186431 0.00097712 0.04202407 0.01436704 0.02337731 0.18043815]"
1199,16,20000,1.8,8,0.4382441581944134,0.37992915740263805,0.9416786458660662,"[0.55013811 0.1207315  0.03050107 0.09741336 0.07923709 0.01644029
 0.04531207 0.06022651]"
1200,16,20000,1.8,4,0.5795708892617729,0.2462045333551283,0.7542807877156276,[0.30998971 0.31857025 0.11853564 0.25290439]
1201,16,40000,1.0,4,0.39738525072108877,0.20974616824454706,0.946183935371823,[0.24101602 0.514975   0.08664617 0.15736281]
1202,16,40000,1.0,1,0.7612861076017146,0.8700977149138528,0.7910254885803155,[1.]
1203,16,40000,1.0,12,0.4847804724482857,0.1570429875979541,0.8348927566385896,"[0.02670716 0.0097854  0.04276982 0.07250555 0.13872916 0.15956017
 0.09075452 0.0313865  0.10003434 0.14452848 0.09939054 0.08384837]"
1204,16,40000,1.0,1,0.4728915485035171,0.070077601101716,0.8982040939339248,[1.]
1205,16,40000,1.0,4,0.4364901654242491,0.12770808761859193,0.8932973858531474,[0.30462056 0.03354149 0.59330373 0.06853422]
1206,16,40000,1.0,12,0.5733850227994833,0.44719183519038863,0.9454976382138915,"[0.0102959  0.12248904 0.01191936 0.11458789 0.02826022 0.04443987
 0.00840561 0.37272369 0.00365727 0.02535201 0.15368392 0.10418524]"
1207,16,40000,1.0,8,0.5452083496661515,0.16534332250375924,0.7977990361077797,"[0.04164659 0.19067803 0.01562177 0.13723726 0.04910924 0.04759556
 0.14033778 0.37777378]"
1208,16,40000,1.0,1,0.031366901594490515,0.036732665849950365,0.7942203229444775,[1.]
1209,16,40000,1.0,4,0.31433935495952525,0.3552767650277701,0.8429183563165161,[0.36818761 0.32462432 0.08131366 0.22587441]
1210,16,40000,1.0,8,0.3606593595482127,0.22786685866018033,0.8153695512847625,"[0.27127698 0.12302026 0.03541965 0.03896303 0.10891847 0.00926982
 0.290569   0.12256278]"
1211,16,40000,1.2,1,0.40659716795917056,0.4793692311621011,0.8259711387628876,[1.]
1212,16,40000,1.2,8,0.5949235989281209,0.6382312891942039,0.7983793131189669,"[0.40336408 0.15235081 0.01982514 0.03370944 0.13705488 0.10760218
 0.03296917 0.1131243 ]"
1213,16,40000,1.2,12,0.0362649935326278,0.08765180282417011,0.8319122083767453,"[0.24644028 0.0712542  0.04357104 0.05686448 0.02499925 0.20575961
 0.0944555  0.11716424 0.05362837 0.01450923 0.02776436 0.04358943]"
1214,16,40000,1.2,8,0.5641254666927923,0.18487166394063703,0.7963236696265135,"[0.02212599 0.07386006 0.51689847 0.02894318 0.10590113 0.02512213
 0.15916971 0.06797935]"
1215,16,40000,1.2,4,0.5077316898971467,0.4314391451860914,0.7664355645442601,[0.42361791 0.15330569 0.07359728 0.34947912]
1216,16,40000,1.2,12,0.3736083474120103,0.2609618252409806,0.9430425853812413,"[0.16968433 0.08838546 0.1013928  0.06829653 0.03648382 0.01002059
 0.08308404 0.17258412 0.06029431 0.07260612 0.0041864  0.13298148]"
1217,16,40000,1.2,8,0.4270678920279807,0.5336357814721258,0.8082963258220281,"[0.24480659 0.00902289 0.07379683 0.00337022 0.17820224 0.33078943
 0.12660145 0.03341035]"
1218,16,40000,1.2,1,0.977452134041672,0.5836409864787185,0.8302574403221361,[1.]
1219,16,40000,1.2,8,0.8521683282374157,0.9685835378625948,0.8933476174361832,"[0.06883022 0.09569994 0.14355899 0.0875268  0.06788245 0.32091302
 0.04237276 0.17321582]"
1220,16,40000,1.2,8,0.09211433221339804,0.13593774001798944,0.8858438775328336,"[0.03193724 0.09425032 0.03353213 0.10246055 0.21813476 0.12030308
 0.25780794 0.14157398]"
1221,16,40000,1.4,12,0.6503709380593132,0.882159105615649,0.825373735116002,"[0.15589162 0.03930541 0.07500754 0.11378969 0.0763376  0.03053697
 0.01278643 0.00145492 0.01894692 0.03488682 0.02173866 0.41931741]"
1222,16,40000,1.4,12,0.6648711251919031,0.3929815611942719,0.9215154252242711,"[0.05217656 0.15851742 0.01831212 0.01334881 0.09752492 0.02964242
 0.06280698 0.44183576 0.05373539 0.0207668  0.03555525 0.01577757]"
1223,16,40000,1.4,12,0.8669379417590717,0.11267128236398805,0.8428312566501943,"[0.05538028 0.05218438 0.01606082 0.24225964 0.03536    0.03261895
 0.00284199 0.07969644 0.02970628 0.08381163 0.12563881 0.24444078]"
1224,16,40000,1.4,1,0.2487405883430187,0.29116331237708826,0.7691176795473508,[1.]
1225,16,40000,1.4,8,0.4927593722061988,0.24532238052795982,0.9182037096863792,"[0.45956406 0.01308561 0.01831771 0.009197   0.08456042 0.1480733
 0.15942717 0.10777473]"
1226,16,40000,1.4,8,0.34444888293458753,0.7572183757170663,0.8810929258112795,"[0.04451151 0.04191291 0.12600509 0.17237665 0.04106948 0.08335436
 0.21372736 0.27704264]"
1227,16,40000,1.4,8,0.004161611968393264,0.3104419815322032,0.8298969467157181,"[0.2607073  0.18963822 0.0840488  0.17593073 0.01719938 0.16063663
 0.05569228 0.05614666]"
1228,16,40000,1.4,8,0.4810948381641911,0.4301689563169699,0.8013894442708006,"[0.12863996 0.07609324 0.05391137 0.13852566 0.16727681 0.29915777
 0.00845389 0.12794131]"
1229,16,40000,1.4,8,0.38783644564740183,0.3612846043985318,0.7964490368679809,"[0.16267947 0.27025199 0.15382642 0.05206991 0.02632035 0.27350132
 0.02103289 0.04031764]"
1230,16,40000,1.4,12,0.2916056422649237,0.8587598578427434,0.7968008398021343,"[0.05010538 0.05227738 0.07984539 0.04492476 0.06719721 0.01535629
 0.17169267 0.06059629 0.16959669 0.15251373 0.12081992 0.01507428]"
1231,16,40000,1.6,8,0.4693820089319032,0.4717937070339429,0.9208165961150251,"[0.07102571 0.24485162 0.00433348 0.00585895 0.45240541 0.01098263
 0.01972734 0.19081485]"
1232,16,40000,1.6,8,0.27641894590443195,0.3685783780577232,0.9054239687532772,"[0.15213988 0.0867178  0.14358825 0.2880625  0.1051142  0.08718791
 0.03056432 0.10662514]"
1233,16,40000,1.6,8,0.23574279959188715,0.40539696759086286,0.8491858307111345,"[0.11308306 0.13669505 0.00641267 0.04773945 0.02680207 0.26096115
 0.33747686 0.07082969]"
1234,16,40000,1.6,8,0.1332792550803954,0.8192052534392376,0.7964323830396555,"[0.18575678 0.05388172 0.08104082 0.44893357 0.03209321 0.01735855
 0.07450759 0.10642776]"
1235,16,40000,1.6,12,0.007080602188613616,0.7474164428419731,0.788118983112986,"[0.02656688 0.10089266 0.01176751 0.05187959 0.15810051 0.11227331
 0.13511925 0.24031081 0.01324876 0.02019558 0.0831082  0.04653693]"
1236,16,40000,1.6,4,0.968153527283116,0.9703709706996244,0.9447375764903154,[0.18165072 0.4681062  0.15155307 0.19869   ]
1237,16,40000,1.6,8,0.7103511201326744,0.5963247442796352,0.8004923850475612,"[0.35204639 0.51999296 0.04907045 0.00789051 0.02582307 0.02391893
 0.01028513 0.01097255]"
1238,16,40000,1.6,1,0.439600367900009,0.6041552031790267,0.874064668677633,[1.]
1239,16,40000,1.6,4,0.8115964026518174,0.6292485301409931,0.9322247413126978,[0.226681   0.4915109  0.15600899 0.12579911]
1240,16,40000,1.6,4,0.888645306072925,0.23725380486777406,0.8925759696535399,[0.53065213 0.22961902 0.08772407 0.15200478]
1241,16,40000,1.8,8,0.2251280532581068,0.16205942453714173,0.7582500937238473,"[0.03107692 0.07786143 0.05468692 0.31493738 0.13258532 0.12654486
 0.07659037 0.1857168 ]"
1242,16,40000,1.8,4,0.9944398572659959,0.07497370477810375,0.9212318964464821,[0.20336515 0.147163   0.3036563  0.34581555]
1243,16,40000,1.8,1,0.3456699633216652,0.4550451720795614,0.8534082803570969,[1.]
1244,16,40000,1.8,4,0.14684324558277428,0.604733922633955,0.9436014417376364,[6.32261497e-04 7.33793745e-02 1.68220145e-01 7.57768219e-01]
1245,16,40000,1.8,12,0.8453943718324103,0.9786647742484905,0.9149870414057752,"[0.01281852 0.08962087 0.27937564 0.00178292 0.2420359  0.06873129
 0.13279208 0.05612827 0.0023048  0.08052028 0.00145607 0.03243336]"
1246,16,40000,1.8,12,0.0355788951572904,0.15090735500597455,0.7848160248328394,"[0.04979864 0.04090579 0.1878219  0.15445799 0.08659014 0.1804897
 0.12136515 0.01217232 0.02712355 0.01583822 0.0569926  0.066444  ]"
1247,16,40000,1.8,4,0.5529495877658223,0.6108037564764285,0.8649174536065183,[0.28838883 0.27637162 0.25577513 0.17946442]
1248,16,40000,1.8,8,0.48038235136564567,0.5127639399402535,0.9390558880936166,"[0.05716863 0.11271889 0.01485891 0.18630965 0.04934482 0.39958657
 0.14977876 0.03023378]"
1249,16,40000,1.8,4,0.8205791622723476,0.1326052602984046,0.8740293348201672,[0.46006304 0.29885886 0.11995266 0.12112544]
1250,16,40000,1.8,8,0.5494992723907828,0.3932471888955155,0.7631380613989645,"[0.04428042 0.41892454 0.02523414 0.17722397 0.02493834 0.06053295
 0.01436039 0.23450524]"
1251,16,60000,1.0,1,0.5310595649423664,0.4861427677964915,0.7708501544998174,[1.]
1252,16,60000,1.0,8,0.029717678826412963,0.889325985755087,0.8320928555656557,"[0.08074787 0.16179528 0.02391229 0.05402584 0.33738772 0.11308589
 0.13140581 0.09763928]"
1253,16,60000,1.0,4,0.21351447062088535,0.28028956274764577,0.9205256363672951,[0.40076027 0.52382327 0.03978106 0.0356354 ]
1254,16,60000,1.0,8,0.7027920641270469,0.3723219130547587,0.7614440443028316,"[0.18329854 0.07728869 0.26618802 0.00902979 0.23155316 0.01678269
 0.15998075 0.05587835]"
1255,16,60000,1.0,8,0.8039153677931439,0.3003126635191724,0.9392754935606824,"[0.16816724 0.31637943 0.0485998  0.02254212 0.04991727 0.05693603
 0.29837145 0.03908666]"
1256,16,60000,1.0,4,0.9149818808125131,0.45617865174340816,0.8841811462598972,[0.4275856  0.03504099 0.34046727 0.19690614]
1257,16,60000,1.0,8,0.011063693174584444,0.8154976759387862,0.8110998440542234,"[0.04393847 0.12344015 0.16187175 0.0072737  0.27475005 0.04701387
 0.25612723 0.08558479]"
1258,16,60000,1.0,4,0.8287875592361224,0.25186954010617807,0.9435402188990775,[0.40080636 0.06881702 0.29773694 0.23263968]
1259,16,60000,1.0,8,0.48291605682091987,0.9306819333388661,0.7523618753474147,"[0.0594112  0.00998896 0.22265333 0.19458032 0.14876035 0.32546364
 0.00595317 0.03318903]"
1260,16,60000,1.0,8,0.13428048124147207,0.5748641245343746,0.901422176946928,"[0.14741447 0.37517695 0.08534104 0.05293371 0.10678591 0.00225806
 0.12153309 0.10855677]"
1261,16,60000,1.2,12,0.061579802752438684,0.4607794841495206,0.886393256664627,"[0.08340254 0.02803774 0.02967316 0.10628272 0.19883841 0.10592719
 0.08103981 0.06522739 0.05090866 0.1505393  0.02832699 0.07179608]"
1262,16,60000,1.2,1,0.16640888588349922,0.8496254691094334,0.7767440615760128,[1.]
1263,16,60000,1.2,8,0.03378182277819297,0.4806690844134349,0.8481218192095004,"[0.17513458 0.20205054 0.05630286 0.014456   0.04902123 0.09227421
 0.29844543 0.11231515]"
1264,16,60000,1.2,1,0.26572575106209406,0.1612790698145981,0.7872595732789367,[1.]
1265,16,60000,1.2,8,0.7220323737436524,0.9730094820098331,0.7837947335707641,"[0.13948499 0.05272203 0.23131255 0.15264608 0.02170976 0.03863467
 0.15771811 0.20577182]"
1266,16,60000,1.2,12,0.6816105796860459,0.3715051194896068,0.8876310471291952,"[0.13746262 0.03560949 0.02459999 0.2527676  0.0024668  0.04703405
 0.02102219 0.17351235 0.00636696 0.0207894  0.27682454 0.00154402]"
1267,16,60000,1.2,4,0.7468129953308896,0.755731161456589,0.8317733578674865,[0.05742725 0.26397195 0.05939741 0.61920339]
1268,16,60000,1.2,1,0.9169405081669622,0.27186463099732205,0.927675749470388,[1.]
1269,16,60000,1.2,4,0.6896131010067289,0.9554415385322353,0.8238347191586328,[0.2583259  0.46641113 0.26649164 0.00877133]
1270,16,60000,1.2,1,0.6708831687000729,0.07765758440993661,0.8065194190041777,[1.]
1271,16,60000,1.4,12,0.023091435325379606,0.7627952338279537,0.8162800224732669,"[0.0417626  0.06473576 0.01153333 0.32506966 0.0656985  0.03025479
 0.0333336  0.09368351 0.04055959 0.07170197 0.18742829 0.0342384 ]"
1272,16,60000,1.4,8,0.988903412125231,0.9664319180282278,0.8397997952557926,"[0.08939035 0.01773712 0.04784779 0.02557124 0.06113628 0.24646874
 0.4957427  0.01610579]"
1273,16,60000,1.4,1,0.8209992104584936,0.1749996965285146,0.7849130416427055,[1.]
1274,16,60000,1.4,12,0.32867426865262694,0.03393225844002743,0.8416811510518886,"[0.32017296 0.0042235  0.08798251 0.08017661 0.04180277 0.23068693
 0.09122754 0.0090407  0.02040586 0.02009432 0.08068118 0.01350512]"
1275,16,60000,1.4,12,0.21673249451191434,0.05739883890051411,0.9069538806541031,"[0.10355651 0.29976942 0.17590464 0.04110319 0.08626306 0.03966076
 0.00716019 0.07222689 0.03194416 0.05222381 0.05835611 0.03183125]"
1276,16,60000,1.4,4,0.7925009957657162,0.47214199141491076,0.7915467930939262,[0.57275153 0.02398486 0.20562297 0.19764064]
1277,16,60000,1.4,8,0.5322162511018433,0.11263459088692351,0.7812766944040515,"[0.02917282 0.23061008 0.13428973 0.05763185 0.00615493 0.00375593
 0.016733   0.52165167]"
1278,16,60000,1.4,1,0.4399709869906866,0.5468699339281292,0.7767963223566561,[1.]
1279,16,60000,1.4,12,0.8124717309259232,0.14323169821872603,0.922194264639427,"[0.01984784 0.20319809 0.02300115 0.09722002 0.05640737 0.06443019
 0.21686688 0.03825183 0.12665996 0.08035648 0.0207935  0.0529667 ]"
1280,16,60000,1.4,8,0.002418405341616192,0.3417833977146357,0.8724168651300666,"[0.17003194 0.067775   0.03418153 0.09122298 0.11194828 0.12957547
 0.24468864 0.15057616]"
1281,16,60000,1.6,1,0.20150193599733413,0.5738885356872048,0.7573978043749924,[1.]
1282,16,60000,1.6,12,0.8144771370074673,0.9250686504110143,0.9205485553470407,"[0.05264039 0.00740712 0.04468745 0.05526933 0.04994391 0.09871776
 0.00714312 0.1003848  0.13250821 0.05815296 0.29632625 0.09681868]"
1283,16,60000,1.6,12,0.035889646807143794,0.5291040496332466,0.862102581251904,"[0.24199253 0.07236491 0.05735479 0.22164923 0.01828684 0.051157
 0.1946753  0.06084557 0.05492628 0.00812715 0.01370513 0.00491526]"
1284,16,60000,1.6,8,0.9630876395323344,0.5105967223837032,0.9129000664689482,"[0.01463592 0.32188155 0.05016508 0.16237709 0.11162252 0.30417585
 0.0204645  0.0146775 ]"
1285,16,60000,1.6,4,0.03146028834385228,0.39715178967810427,0.943758429111232,[0.18133472 0.10510498 0.19121865 0.52234165]
1286,16,60000,1.6,8,0.7939642687796258,0.11127466226326153,0.8224684186560477,"[0.05498298 0.13577214 0.12717138 0.32443928 0.08700668 0.11408252
 0.13530151 0.02124351]"
1287,16,60000,1.6,1,0.16372727713399227,0.4712358948255796,0.8134239858376526,[1.]
1288,16,60000,1.6,12,0.3157232166464724,0.894777246023223,0.8661001365071497,"[0.26343126 0.00168929 0.06250373 0.02423955 0.01289058 0.27717292
 0.04153774 0.07683951 0.02481149 0.00542141 0.1579512  0.05151133]"
1289,16,60000,1.6,1,0.48814509101546,0.6210826585774561,0.8201225570555817,[1.]
1290,16,60000,1.6,8,0.8236678674175564,0.09453491360059035,0.8671594924875687,"[0.13414328 0.11312218 0.04763163 0.12228175 0.05655356 0.11618791
 0.33771786 0.07236183]"
1291,16,60000,1.8,12,0.3247123418077569,0.7855144541425794,0.7657964277584947,"[0.10430031 0.12424162 0.06268465 0.00613221 0.02556277 0.07017803
 0.0731465  0.13217813 0.07117793 0.18542683 0.06149272 0.0834783 ]"
1292,16,60000,1.8,8,0.9952759435184799,0.4450911599908982,0.823301888454679,"[0.07065036 0.13050942 0.43393411 0.02150547 0.10878631 0.0124584
 0.17730628 0.04484964]"
1293,16,60000,1.8,12,0.5936693098713515,0.22516909474494046,0.7938652853983817,"[0.14714202 0.07287127 0.01850275 0.02913459 0.0171909  0.08150657
 0.01078174 0.06008076 0.10480793 0.28913846 0.01504044 0.15380258]"
1294,16,60000,1.8,1,0.06331496781851387,0.9093647039698599,0.7860715894811362,[1.]
1295,16,60000,1.8,1,0.38143473597379707,0.6128340597105425,0.9096838039848913,[1.]
1296,16,60000,1.8,4,0.3266565589564431,0.2663098334191061,0.8075643510010899,[0.01042437 0.13666437 0.81481856 0.03809269]
1297,16,60000,1.8,1,0.7673308820006828,0.7436375868573559,0.875313522047592,[1.]
1298,16,60000,1.8,4,0.543437814559284,0.0856904508755389,0.9105539622622623,[0.08758793 0.07590457 0.46556707 0.37094043]
1299,16,60000,1.8,1,0.043539498279329014,0.15211946970112844,0.8939098651919606,[1.]
1300,16,60000,1.8,1,0.2994364396995921,0.2953572420202023,0.8622619026854769,[1.]
1301,17,10000,1.0,4,0.31137398667762595,0.949706157340299,0.9108497432641559,[0.01213009 0.66166346 0.02623487 0.29997158]
1302,17,10000,1.0,4,0.43397219849120006,0.2797475518002685,0.7860006216452593,[0.42752553 0.02103962 0.4887292  0.06270565]
1303,17,10000,1.0,12,0.8191946779765357,0.7370506001639783,0.8859600560906041,"[0.04638932 0.01028634 0.02382673 0.04694245 0.07960802 0.12175167
 0.01458718 0.01085028 0.08440794 0.10249169 0.38835867 0.0704997 ]"
1304,17,10000,1.0,1,0.471644090191769,0.14936859963272967,0.7995376819816116,[1.]
1305,17,10000,1.0,8,0.3093820637898914,0.6090435400159719,0.7979894518141902,"[0.00336484 0.44441676 0.11939977 0.20458985 0.02375939 0.01268264
 0.01336119 0.17842556]"
1306,17,10000,1.0,12,0.5918779512921958,0.42376992040222233,0.7959871578073927,"[0.18665235 0.09080345 0.00178152 0.03895411 0.00409433 0.11304407
 0.02140643 0.23202196 0.00729656 0.15621171 0.09881974 0.04891377]"
1307,17,10000,1.0,8,0.8011923177562901,0.5625203090059239,0.8344312218059258,"[0.21217191 0.02257188 0.02096951 0.07660116 0.04093559 0.27210122
 0.30410116 0.05054758]"
1308,17,10000,1.0,8,0.6521404366710141,0.7280908632136764,0.8794866178275252,"[0.05543259 0.02435899 0.33105625 0.00746972 0.17626009 0.2704045
 0.04428497 0.09073289]"
1309,17,10000,1.0,1,0.9242390272906265,0.19426976619098024,0.9270478907576792,[1.]
1310,17,10000,1.0,1,0.7677782596173406,0.7513604784894984,0.8827026698281543,[1.]
1311,17,10000,1.2,12,0.63649488681342,0.8355138295360486,0.83887068953846,"[0.09230559 0.02609055 0.24923968 0.04557852 0.06930916 0.05191733
 0.16723087 0.01813633 0.01480705 0.06263203 0.1122345  0.09051839]"
1312,17,10000,1.2,1,0.10529314258267286,0.8454691933342703,0.9300205748209984,[1.]
1313,17,10000,1.2,8,0.6275268974404016,0.22542158320074232,0.8797561617394485,"[0.01089812 0.23081118 0.06304885 0.37324366 0.00939927 0.18556951
 0.028247   0.09878241]"
1314,17,10000,1.2,1,0.3786207509363366,0.8523897319478435,0.8669754667689146,[1.]
1315,17,10000,1.2,4,0.8166566417153542,0.22394593674249158,0.8116405774372237,[0.12037078 0.72307136 0.08612552 0.07043234]
1316,17,10000,1.2,8,0.1670007215905075,0.6111935396144093,0.7937141260913835,"[0.11926083 0.08821801 0.02672297 0.12460626 0.15079619 0.11112735
 0.3688821  0.01038628]"
1317,17,10000,1.2,8,0.6482654065436474,0.8331251460267494,0.9388600406173493,"[0.02757987 0.14568665 0.27697056 0.34965414 0.05338318 0.05902845
 0.01693088 0.07076627]"
1318,17,10000,1.2,4,0.41851379847229486,0.11779178305361156,0.9015051760656247,[0.16543866 0.16097992 0.27103464 0.40254678]
1319,17,10000,1.2,8,0.49173407845690587,0.6366427535259359,0.8913198046336468,"[0.05380087 0.01800295 0.08999242 0.21033422 0.34541217 0.14758558
 0.11833946 0.01653234]"
1320,17,10000,1.2,1,0.4472853000833489,0.626736737800213,0.8715462372933261,[1.]
1321,17,10000,1.4,12,0.3347421572135829,0.49822260734498397,0.7612421096928353,"[0.1022462  0.16709723 0.14668815 0.02009255 0.08419363 0.23230843
 0.07167017 0.03474689 0.06663243 0.01985557 0.02239364 0.03207512]"
1322,17,10000,1.4,12,0.3022402925601686,0.5174592439685484,0.8756635867623521,"[0.08131328 0.02442673 0.07763668 0.20651802 0.07722002 0.16670367
 0.0214951  0.079359   0.08887658 0.04756295 0.12550045 0.00338753]"
1323,17,10000,1.4,12,0.8115204998352179,0.8589535294659255,0.8564050490101833,"[0.01555291 0.00884981 0.20962715 0.0208407  0.06352483 0.173193
 0.01384561 0.03212084 0.04326457 0.31971728 0.06696254 0.03250075]"
1324,17,10000,1.4,12,0.12161875786587595,0.8879054088436005,0.8339616345133805,"[0.01601174 0.03881041 0.19383791 0.24105245 0.00444276 0.10799669
 0.02832544 0.17918722 0.06981274 0.00477717 0.07444676 0.04129871]"
1325,17,10000,1.4,8,0.8465421899842893,0.10731026491885498,0.8835790359472655,"[0.16360555 0.03373636 0.06335023 0.33033363 0.0462543  0.02748752
 0.18733319 0.14789921]"
1326,17,10000,1.4,12,0.528087918562098,0.7264764415546344,0.8704510612461938,"[1.53974772e-02 1.63404575e-02 2.70966412e-01 5.00512792e-02
 1.25085004e-02 1.20644130e-01 1.33869034e-01 5.02884435e-02
 1.18518340e-04 1.53661092e-01 3.41492371e-02 1.42005419e-01]"
1327,17,10000,1.4,8,0.25519712653675897,0.3610048965176224,0.8974910749840117,"[0.12319712 0.30219939 0.11743022 0.0778691  0.02631341 0.21637035
 0.09026519 0.0463552 ]"
1328,17,10000,1.4,12,0.5368423371493282,0.400801966260374,0.9095547208335637,"[0.14500394 0.02447349 0.11553126 0.03505662 0.02924741 0.12872436
 0.0558508  0.02373555 0.01806615 0.07644871 0.01920261 0.32865909]"
1329,17,10000,1.4,12,0.17487122467207117,0.5191539081673281,0.9264991854889111,"[0.09492212 0.18200856 0.13522533 0.08313031 0.04350441 0.09926017
 0.00510334 0.00414233 0.02430925 0.0743798  0.24890173 0.00511266]"
1330,17,10000,1.4,8,0.05057722549458765,0.050759751910470864,0.7967533536668461,"[0.34381003 0.00390498 0.3030585  0.02933659 0.04418573 0.08422618
 0.05740772 0.13407027]"
1331,17,10000,1.6,1,0.5089092116588806,0.029340254722547615,0.8207741835090852,[1.]
1332,17,10000,1.6,12,0.8503230765191007,0.6149415222652557,0.8258227160402812,"[0.00261064 0.04977293 0.10507222 0.0064367  0.01044733 0.11915225
 0.01128477 0.24363895 0.12886645 0.01465591 0.26394506 0.0441168 ]"
1333,17,10000,1.6,8,0.8368426700927863,0.5130623572524052,0.7803655693025985,"[0.05440328 0.38178811 0.0143622  0.04759839 0.09910817 0.27448626
 0.02169904 0.10655454]"
1334,17,10000,1.6,4,0.5742935192792402,0.7045858528574157,0.9191128129554217,[0.04057571 0.05755457 0.59517635 0.30669337]
1335,17,10000,1.6,8,0.8897553179781938,0.4727762830101444,0.8534186149912831,"[0.1914723  0.16310116 0.08410892 0.07559324 0.29051383 0.05602993
 0.00432261 0.13485802]"
1336,17,10000,1.6,1,0.515806196711214,0.12433817651867843,0.7619397598001904,[1.]
1337,17,10000,1.6,8,0.4457104153914495,0.7497462848516202,0.777217679114257,"[0.04664238 0.29724039 0.04630719 0.18692887 0.0846578  0.03897849
 0.00274951 0.29649536]"
1338,17,10000,1.6,4,0.5605935376854742,0.7050579124526538,0.7828783727924131,[0.10473142 0.38363015 0.16709959 0.34453884]
1339,17,10000,1.6,1,0.43879755449557534,0.40633238155835244,0.9413461597815482,[1.]
1340,17,10000,1.6,8,0.23871196591586263,0.26871170772954783,0.8181374200921704,"[0.02538127 0.08889537 0.09254088 0.22616391 0.052078   0.03393049
 0.18703485 0.29397523]"
1341,17,10000,1.8,8,0.7885000502147282,0.9609070967923281,0.7853439146572246,"[0.13441237 0.10861467 0.25075006 0.03956023 0.29475833 0.0530396
 0.03832195 0.0805428 ]"
1342,17,10000,1.8,12,0.605688598680814,0.46192592872851906,0.8409659711403342,"[0.02121906 0.00727184 0.16341723 0.0093855  0.07873355 0.09822835
 0.0052898  0.0243723  0.17351078 0.017865   0.11321691 0.28748968]"
1343,17,10000,1.8,12,0.6071963581489146,0.7955739967397792,0.8809905978902667,"[0.24678873 0.08332935 0.00642753 0.00697216 0.01313507 0.24656117
 0.01779591 0.03306557 0.09135651 0.165335   0.00367387 0.08555912]"
1344,17,10000,1.8,4,0.533221885672466,0.3005007543672088,0.8303963213183658,[0.44366263 0.07101738 0.1212052  0.3641148 ]
1345,17,10000,1.8,1,0.26315093125288636,0.6588644414192102,0.9090387967218374,[1.]
1346,17,10000,1.8,4,0.25684402587976063,0.9242921089699438,0.7783716017398644,[0.05023912 0.20089423 0.50367821 0.24518844]
1347,17,10000,1.8,12,0.2018819974385696,0.2599590313999765,0.8163167195644917,"[0.0019903  0.09757469 0.10116056 0.05823482 0.06832042 0.15133331
 0.00341192 0.10495555 0.20088631 0.01761708 0.1344889  0.06002614]"
1348,17,10000,1.8,1,0.1339384562043926,0.3244498440541485,0.8067456795604396,[1.]
1349,17,10000,1.8,12,0.4418433120367684,0.719842625064149,0.8114656584190663,"[0.0444907  0.00164428 0.0070438  0.06189109 0.23986378 0.38784978
 0.02662149 0.11721908 0.02224939 0.00204392 0.04483648 0.04424621]"
1350,17,10000,1.8,12,0.46796513709664145,0.2672185487263731,0.8349142290912211,"[0.00264486 0.07149096 0.0727614  0.0706012  0.04018294 0.11429118
 0.0430166  0.31659786 0.1857533  0.00187409 0.07015289 0.01063271]"
1351,17,20000,1.0,8,0.8278863452610725,0.17858012953982563,0.9134209259193552,"[0.08055164 0.08607524 0.12711312 0.32609919 0.1566974  0.02075625
 0.0168952  0.18581195]"
1352,17,20000,1.0,4,0.4237778163111011,0.46061382483907587,0.9304938187375201,[0.10173694 0.10159681 0.67602875 0.1206375 ]
1353,17,20000,1.0,4,0.8626125348242542,0.6459386778473757,0.8324965482457516,[0.30612069 0.49744646 0.03061919 0.16581365]
1354,17,20000,1.0,1,0.37600616116811614,0.1559944894453945,0.8606254958440679,[1.]
