f,d,N,pi_s,K,theta,w_p,w_e,v 
1095,15,60000,1.8,11,0.05234661015024489,0.9675988136019363,0.8787259966228858,"[0.14776482 0.07881091 0.2513374  0.05010407 0.10816344 0.12525249
 0.01330287 0.10556233 0.03121885 0.03914606 0.04933676]"
1096,15,60000,1.8,3,0.5031722409847836,0.8882899810544551,0.9239939581147001,[0.4318016  0.28211442 0.28608399]
1097,15,60000,1.8,7,0.1913636830069536,0.29079281873551976,0.834396091339986,"[0.49340013 0.03062284 0.14825027 0.201022   0.04328782 0.01976427
 0.06365267]"
1098,15,60000,1.8,1,0.5792549710650939,0.7130962725146794,0.8731848575202014,[1.]
1099,15,60000,1.8,11,0.08767126647907553,0.03134192025995576,0.8674935586685446,"[0.10655894 0.04044667 0.06199018 0.14775188 0.06015114 0.00963571
 0.04580485 0.21186252 0.03438609 0.0404853  0.24092672]"
1100,15,60000,1.8,1,0.5321216177151932,0.30513158898219556,0.8433970633979555,[1.]
1101,16,10000,1.0,4,0.4507054149211466,0.2531040791838547,0.9050420026328811,[0.08901804 0.55136575 0.1593691  0.20024711]
1102,16,10000,1.0,12,0.42071040139710547,0.3461047627500919,0.8870828413752503,"[0.19986621 0.02984305 0.1695614  0.01422866 0.00236376 0.04761245
 0.08949424 0.00362171 0.18211999 0.02835599 0.1927395  0.04019305]"
1103,16,10000,1.0,1,0.9578048085027,0.40317288338767426,0.8256539803511806,[1.]
1104,16,10000,1.0,4,0.6064640899020979,0.21735997870685553,0.8960577974871371,[0.13685316 0.21553913 0.48582407 0.16178364]
1105,16,10000,1.0,12,0.7525101913235606,0.9084053697508931,0.8215232785747619,"[0.0420064  0.1269433  0.03534635 0.0788507  0.09457238 0.04159605
 0.03229128 0.21185189 0.14149344 0.0420518  0.11915715 0.03383926]"
1106,16,10000,1.0,8,0.7292718749899116,0.8260973965652563,0.8095481650304458,"[0.03799933 0.06323809 0.2495009  0.34669769 0.03131558 0.09423056
 0.09931263 0.07770521]"
1107,16,10000,1.0,12,0.8002225212094535,0.12138757060861344,0.7961669385570997,"[0.08034812 0.20852878 0.17831614 0.00883234 0.05865564 0.04616547
 0.01684837 0.04411786 0.07543298 0.14554512 0.01967809 0.1175311 ]"
1108,16,10000,1.0,12,0.9779552752143198,0.2718583783886769,0.8091808107226672,"[0.01084297 0.07604676 0.01065256 0.00371193 0.04653202 0.08843099
 0.12881486 0.01391469 0.3192504  0.06866024 0.05230641 0.18083616]"
1109,16,10000,1.0,1,0.4991597155659456,0.6988709586646978,0.7609389378401036,[1.]
1110,16,10000,1.0,8,0.5022106842431995,0.45795809624706685,0.7568159584034252,"[0.30003659 0.10938806 0.06009336 0.08874333 0.04291375 0.03910178
 0.0092153  0.35050783]"
1111,16,10000,1.2,4,0.2238565476456652,0.4625274566442612,0.946314411839138,[0.10862436 0.41480372 0.30826877 0.16830314]
1112,16,10000,1.2,1,0.7286040081196419,0.6235505259322733,0.7726116357842416,[1.]
1113,16,10000,1.2,4,0.04564835853294702,0.540181823621398,0.8694043703012431,[0.0154725  0.25471411 0.58185317 0.14796023]
1114,16,10000,1.2,4,0.17698144192484722,0.9024275082375425,0.8131870070464795,[0.26985953 0.10269668 0.28011532 0.34732847]
1115,16,10000,1.2,1,0.35461957313795134,0.4696410645858169,0.9104257270767431,[1.]
1116,16,10000,1.2,1,0.7417977284535289,0.21160338064331013,0.897380353628483,[1.]
1117,16,10000,1.2,1,0.4251715613244683,0.3112405994402177,0.8536619062588029,[1.]
1118,16,10000,1.2,12,0.9600660233843152,0.6987452935319687,0.8508062010532296,"[0.05041867 0.04617568 0.09847341 0.06761918 0.26375101 0.08128449
 0.03097801 0.00345096 0.08796215 0.01330242 0.06821899 0.18836503]"
1119,16,10000,1.2,12,0.7749314298877489,0.8678775899822405,0.9295373508959383,"[0.00708456 0.00541305 0.47746705 0.1149878  0.04601725 0.00919523
 0.03610176 0.01005519 0.14315592 0.01423078 0.12431232 0.0119791 ]"
1120,16,10000,1.2,4,0.31814836977079575,0.9136204340363633,0.7703540911404789,[0.39641841 0.34395909 0.0087499  0.25087259]
1121,16,10000,1.4,4,0.7459988938580374,0.09831525657488648,0.8692521784002945,[0.40011913 0.03485361 0.09387918 0.47114808]
1122,16,10000,1.4,8,0.9123134959277294,0.05864447114322935,0.9059601623100368,"[0.15808362 0.13169123 0.02769205 0.17925895 0.09805067 0.20878457
 0.02702453 0.16941438]"
1123,16,10000,1.4,8,0.2630035103314109,0.7451735038750706,0.8093528984732699,"[0.09681176 0.5042909  0.02781474 0.04897825 0.16536957 0.05548095
 0.00205607 0.09919776]"
1124,16,10000,1.4,12,0.8155842342766286,0.8506673287219065,0.9396240455945635,"[0.08415774 0.00272609 0.07717093 0.04743954 0.16432304 0.06920306
 0.08361493 0.04519402 0.23537446 0.04403425 0.08676656 0.05999538]"
1125,16,10000,1.4,4,0.5068424209899739,0.8322750097569542,0.9386013848134928,[0.11989955 0.41505581 0.16223372 0.30281092]
1126,16,10000,1.4,4,0.8563377873693276,0.44161960326539035,0.8915479528898842,[0.26919984 0.00763941 0.13340014 0.5897606 ]
1127,16,10000,1.4,1,0.1038647728338018,0.3013342449199359,0.7891890698134261,[1.]
1128,16,10000,1.4,12,0.845191851911847,0.9239281925985234,0.9054050818629864,"[0.05176295 0.08012083 0.24195997 0.14953323 0.06678396 0.13120502
 0.02355995 0.00391192 0.01716288 0.02258426 0.19409779 0.01731724]"
1129,16,10000,1.4,4,0.5271704887886215,0.7700394374241859,0.8446275670749702,[0.1590902  0.27169674 0.52622573 0.04298734]
1130,16,10000,1.4,1,0.1364418193131569,0.04828574839438374,0.7995666571168225,[1.]
1131,16,10000,1.6,4,0.35729054528729753,0.5840322053183424,0.8954035879347172,[0.43945238 0.23337127 0.10518699 0.22198935]
1132,16,10000,1.6,1,0.9629664878247644,0.9643694797432398,0.7927370323995065,[1.]
1133,16,10000,1.6,4,0.41424296569937213,0.9371438948795865,0.7563518453772559,[0.01043174 0.1572123  0.32660144 0.50575452]
1134,16,10000,1.6,4,0.2457534884839968,0.6934541202624873,0.8409468847140449,[0.39932792 0.09724823 0.38774021 0.11568363]
1135,16,10000,1.6,1,0.04165124949693255,0.4500063999422457,0.836707458207365,[1.]
1136,16,10000,1.6,1,0.04031861324772046,0.8610415229350057,0.871132523161786,[1.]
1137,16,10000,1.6,12,0.7415975989183051,0.4272402516991917,0.7840313113792838,"[0.04824387 0.09261902 0.04799097 0.0385813  0.13419084 0.0119539
 0.09743955 0.06920408 0.3233958  0.04168654 0.00262894 0.0920652 ]"
1138,16,10000,1.6,12,0.630546950399114,0.46512057336662044,0.8259447124118845,"[0.09486222 0.31686111 0.02593655 0.06792472 0.12925413 0.02313535
 0.19591695 0.05948508 0.01314401 0.0263832  0.01387943 0.03321727]"
1139,16,10000,1.6,1,0.43105105641395036,0.030369482997343163,0.937279301921805,[1.]
1140,16,10000,1.6,12,0.6740283299996044,0.21887963644391323,0.7914556506265298,"[0.10723694 0.01916695 0.23674225 0.01098617 0.02780802 0.08898636
 0.09388133 0.03021823 0.19207677 0.16463346 0.0148618  0.01340173]"
1141,16,10000,1.8,12,0.48840471341740876,0.5098841061985213,0.9405940499795251,"[0.08439845 0.01296842 0.07070889 0.03733429 0.00390399 0.13961863
 0.03541285 0.07352271 0.02208429 0.23566523 0.10681808 0.17756415]"
1142,16,10000,1.8,4,0.7441348015325192,0.48074207885192644,0.9129218967915648,[0.46660073 0.44728527 0.05770103 0.02841297]
1143,16,10000,1.8,1,0.5652550225363301,0.5568206263133525,0.9068587873460652,[1.]
1144,16,10000,1.8,8,0.40245387402347577,0.05970185985512339,0.7669112522146301,"[0.0723645  0.03422469 0.47116891 0.08252612 0.24836019 0.04732198
 0.01245787 0.03157575]"
1145,16,10000,1.8,1,0.2144879676823307,0.7827165710427265,0.8643097053837512,[1.]
1146,16,10000,1.8,4,0.8811239493856523,0.8930748647801671,0.9363249762704827,[0.17307132 0.22061598 0.47777184 0.12854087]
1147,16,10000,1.8,1,0.8222996431822603,0.9639880021155811,0.8598643825013468,[1.]
1148,16,10000,1.8,8,0.3440734436320366,0.9055658387867799,0.8446661793168976,"[0.04813022 0.2506925  0.28014028 0.14863921 0.06607191 0.00218357
 0.15698243 0.04715988]"
1149,16,10000,1.8,4,0.58938177689369,0.07210078349808241,0.8100237832019411,[0.39948359 0.0224866  0.22722087 0.35080895]
1150,16,10000,1.8,1,0.4616339060601483,0.15335651834891992,0.8466944915042132,[1.]
1151,16,20000,1.0,4,0.3714329233328413,0.2025422260438466,0.9487326520513022,[0.42238697 0.12124771 0.3545584  0.10180693]
1152,16,20000,1.0,4,0.2298934594077645,0.3049254232899084,0.7557220400202193,[0.12054611 0.49221912 0.37624125 0.01099353]
1153,16,20000,1.0,12,0.49732858044929695,0.7844273699724561,0.8264117558324178,"[0.01934482 0.16981714 0.09303739 0.03205566 0.09343913 0.05909242
 0.01135457 0.17891849 0.16558421 0.00325894 0.16777974 0.00631748]"
1154,16,20000,1.0,12,0.6044325080561479,0.5345679904490764,0.8320888433904389,"[0.05357961 0.10562988 0.07787558 0.04801355 0.0424741  0.16822293
 0.05555863 0.04856425 0.0860631  0.06255382 0.1649245  0.08654004]"
1155,16,20000,1.0,4,0.4890024608231559,0.4059646180386024,0.8317690383188477,[0.45503568 0.31000367 0.07644229 0.15851837]
1156,16,20000,1.0,12,0.8573364204362044,0.08085119335332536,0.9036864053222373,"[0.02679021 0.13240728 0.05292358 0.03821586 0.04848607 0.04796265
 0.10923722 0.16587449 0.27197478 0.02268726 0.05386845 0.02957216]"
1157,16,20000,1.0,4,0.5738701514630761,0.41217143917063603,0.7804586138835057,[0.44358316 0.39135206 0.00174161 0.16332317]
1158,16,20000,1.0,1,0.022827646283663405,0.10380170867053704,0.885451012391819,[1.]
1159,16,20000,1.0,12,0.822897319919132,0.8031809602197839,0.7978903547536396,"[0.04313958 0.17234788 0.14250313 0.24545786 0.04904321 0.04358898
 0.0961341  0.02449337 0.04930584 0.10747211 0.01821899 0.00829495]"
1160,16,20000,1.0,4,0.9512246137822044,0.12769507352147563,0.8691395774399245,[0.02571764 0.14515018 0.30948417 0.51964801]
1161,16,20000,1.2,4,0.1732623013509822,0.610897096966805,0.9258256782795447,[0.26961083 0.24288453 0.41987672 0.06762792]
1162,16,20000,1.2,1,0.39510581358645525,0.61975600359312,0.9267424510844661,[1.]
1163,16,20000,1.2,12,0.028605149985449718,0.883623602254172,0.798855033242408,"[0.00059306 0.12623446 0.04372082 0.2636063  0.10433929 0.0415837
 0.00176654 0.08967386 0.03983771 0.18122852 0.04862821 0.05878754]"
1164,16,20000,1.2,8,0.2765077869502828,0.8496731223365765,0.7580175170165904,"[1.40233576e-01 1.04332918e-01 5.17909935e-01 6.94111891e-02
 3.81579051e-04 4.90959568e-02 1.42751124e-02 1.04359734e-01]"
1165,16,20000,1.2,12,0.6142911278819061,0.44838323354501486,0.9203052107942962,"[0.06730921 0.0320914  0.2456244  0.00922362 0.04517582 0.05978142
 0.04685606 0.11609526 0.05073487 0.0549006  0.03713299 0.23507434]"
1166,16,20000,1.2,4,0.32552388479840666,0.8019011500021471,0.9284965554128335,[0.70498325 0.02263108 0.26904394 0.00334174]
1167,16,20000,1.2,1,0.9348629239275941,0.14082334699141724,0.9443283939231369,[1.]
1168,16,20000,1.2,8,0.20524812796143022,0.9675399627204814,0.8045469844732044,"[0.02566242 0.10506417 0.12247037 0.24430741 0.21833223 0.17396269
 0.10672259 0.00347814]"
1169,16,20000,1.2,4,0.6856225861762796,0.4334226343339319,0.9438338592291293,[0.7170945  0.09928651 0.14203977 0.04157922]
1170,16,20000,1.2,4,0.16121537234777672,0.05422090323935974,0.8145165715908285,[0.30048289 0.22798541 0.39754778 0.07398392]
1171,16,20000,1.4,1,0.3901800063203469,0.715741830221881,0.7812894135144397,[1.]
1172,16,20000,1.4,1,0.33226690431567785,0.794418918610965,0.7569188544974367,[1.]
1173,16,20000,1.4,1,0.5654896758205485,0.0892428268821976,0.9487313284038188,[1.]
1174,16,20000,1.4,12,0.42132822173365936,0.42891886636857,0.8762943080857533,"[0.14690135 0.03603653 0.02758863 0.02132793 0.17129668 0.2557723
 0.06498329 0.0734773  0.01655881 0.05724219 0.01077154 0.11804346]"
1175,16,20000,1.4,12,0.9278505303000107,0.5413574463404691,0.8008641292693888,"[0.00246683 0.0462997  0.00092635 0.14420836 0.07272871 0.09056445
 0.13025788 0.26110413 0.15685674 0.02701536 0.05413441 0.01343708]"
1176,16,20000,1.4,1,0.21786214076433907,0.9758609438359341,0.8109719682802055,[1.]
1177,16,20000,1.4,12,0.29987567811355864,0.11245029368378177,0.8087401602419713,"[0.08453736 0.0907429  0.09133139 0.04747818 0.01445544 0.0635232
 0.18001874 0.03896655 0.13511474 0.05730665 0.0723993  0.12412555]"
1178,16,20000,1.4,1,0.6716877327286189,0.5470785682407505,0.8372164768019565,[1.]
1179,16,20000,1.4,1,0.5895476407920676,0.6468441067858479,0.833261772387588,[1.]
1180,16,20000,1.4,4,0.5472492400709477,0.5004254069562166,0.8316788853619953,[0.56502105 0.01775836 0.24671614 0.17050445]
1181,16,20000,1.6,1,0.5061739925107733,0.1319153117972579,0.7576616951848322,[1.]
1182,16,20000,1.6,4,0.5279676914866387,0.29431443618677405,0.9158655564732627,[0.0721886  0.5062617  0.12596559 0.29558411]
1183,16,20000,1.6,4,0.18850133817418757,0.6648601608087816,0.8671276763207469,[0.24864148 0.10746951 0.14359791 0.5002911 ]
1184,16,20000,1.6,4,0.21049040124605745,0.8704151150240156,0.7645592848435464,[0.23426881 0.4378686  0.04563583 0.28222676]
1185,16,20000,1.6,4,0.7786169849776355,0.8700379684692455,0.8931102420964189,[0.09475691 0.115223   0.59592056 0.19409952]
1186,16,20000,1.6,4,0.6811485981008228,0.31824315646163887,0.8918920497395004,[0.23985512 0.40374006 0.19380357 0.16260125]
1187,16,20000,1.6,12,0.02599849372407992,0.4440813032391342,0.8726241446262314,"[8.52303624e-02 3.42129123e-02 1.56400506e-01 8.09156959e-05
 6.65539232e-02 7.14441565e-03 3.79905076e-01 4.31072475e-02
 1.96806642e-02 1.49098749e-01 2.11018238e-02 3.74834048e-02]"
1188,16,20000,1.6,12,0.07952616025026693,0.9023039487981288,0.8264651301849462,"[0.01867989 0.07490418 0.10044306 0.11409379 0.03682326 0.0402421
 0.10660362 0.07117212 0.11516223 0.00835986 0.06242274 0.25109315]"
1189,16,20000,1.6,8,0.9042136619859248,0.6762896962758956,0.8470849674561374,"[0.05710527 0.06934858 0.14746547 0.28724521 0.15916876 0.0248834
 0.10051569 0.15426763]"
1190,16,20000,1.6,4,0.6417603031133555,0.2670966080253757,0.8560799589289142,[0.25254699 0.41004072 0.07291823 0.26449406]
1191,16,20000,1.8,4,0.6089377076687053,0.4960741378721542,0.9401171225515075,[0.22669889 0.47925012 0.2204427  0.07360829]
1192,16,20000,1.8,4,0.9152038412954636,0.25322350730317367,0.9024568589823321,[0.14884802 0.12998757 0.69599639 0.02516802]
1193,16,20000,1.8,8,0.5201421307095025,0.16018703786068858,0.8462536027790827,"[0.14362834 0.0245383  0.07062271 0.01277415 0.5158001  0.02435672
 0.04032658 0.1679531 ]"
1194,16,20000,1.8,4,0.9154641725950203,0.5629775517003269,0.755765675452127,[0.27539267 0.12943912 0.49310528 0.10206292]
1195,16,20000,1.8,12,0.07503727249501013,0.3922751758717036,0.8092910177148505,"[0.15415478 0.03967003 0.02603873 0.02510921 0.07173145 0.16492978
 0.03470241 0.01061687 0.06662857 0.37503024 0.01096931 0.02041863]"
1196,16,20000,1.8,1,0.41794658880669666,0.27101258648642207,0.8994298290291428,[1.]
1197,16,20000,1.8,8,0.6179737290630812,0.8207772094166881,0.8358028739809035,"[0.19874937 0.08876621 0.15755582 0.02490794 0.17483021 0.08854889
 0.21377032 0.05287124]"
1198,16,20000,1.8,12,0.49067671898932563,0.5511586059807415,0.895586301331356,"[0.12448518 0.05057419 0.01755342 0.09827607 0.06023356 0.06660551
 0.11462378 0.04171555 0.00950587 0.02889924 0.02240849 0.36511914]"
1199,16,20000,1.8,8,0.17616419194394528,0.843122902017071,0.8554803486210686,"[0.26361985 0.11511231 0.07242988 0.27078185 0.14141211 0.06830927
 0.06244721 0.00588753]"
1200,16,20000,1.8,8,0.8774832643210948,0.5732088163610448,0.7540596885081131,"[0.03005535 0.04134519 0.57973239 0.02218515 0.02929335 0.08881942
 0.04688397 0.16168518]"
1201,16,40000,1.0,4,0.5841350741386807,0.07730385234966371,0.8680120169114244,[0.3043427  0.08121959 0.09314402 0.52129369]
1202,16,40000,1.0,4,0.189151940607325,0.9060731691147629,0.927134225332338,[0.05815618 0.70433925 0.15665723 0.08084734]
1203,16,40000,1.0,12,0.8760996091935642,0.26346129628963544,0.8783144674823976,"[0.30587876 0.08372398 0.14874365 0.15521976 0.04198026 0.04014733
 0.07909791 0.05535752 0.01365359 0.02330531 0.00057725 0.05231468]"
1204,16,40000,1.0,12,0.6175168959268954,0.2974622868939436,0.8074942250495696,"[2.94847657e-02 3.63451023e-04 9.80672667e-03 1.49045141e-02
 4.69509385e-01 4.67610257e-02 8.87338769e-02 1.19926554e-01
 2.91364707e-02 1.03673366e-01 6.69879469e-02 2.07119168e-02]"
1205,16,40000,1.0,12,0.7251475899857796,0.03442537344008727,0.869215933221978,"[0.06758963 0.04918238 0.03735483 0.09286118 0.10565379 0.05016474
 0.00105856 0.06531448 0.23061141 0.0075357  0.09678981 0.19588348]"
1206,16,40000,1.0,12,0.32539867816347123,0.250775034516359,0.9057187001901267,"[0.07158603 0.16018021 0.10954329 0.01815764 0.02926177 0.05631366
 0.00355782 0.02598484 0.20421297 0.02582347 0.00148883 0.29388946]"
1207,16,40000,1.0,1,0.5756976106777453,0.38529787837568197,0.8279149204045338,[1.]
1208,16,40000,1.0,12,0.7485557087346161,0.20880734691212915,0.8516455311457835,"[0.10649037 0.01792751 0.13524853 0.02787805 0.10926366 0.01142389
 0.15418202 0.02818943 0.07615313 0.00779042 0.02828111 0.29717189]"
1209,16,40000,1.0,1,0.7881519940298435,0.3002989547847781,0.7910212596587614,[1.]
1210,16,40000,1.0,8,0.7196852394942977,0.7816808264912684,0.8301924798406177,"[0.37526351 0.12946964 0.23603109 0.06761035 0.04523031 0.06405679
 0.01169549 0.07064282]"
1211,16,40000,1.2,12,0.5265493225462815,0.1169021249224359,0.9227222246989462,"[0.15556763 0.01812918 0.08015728 0.01421585 0.08173208 0.03265912
 0.06498272 0.16889055 0.10316114 0.06865774 0.00659181 0.2052549 ]"
1212,16,40000,1.2,12,0.795288549656105,0.6109561127246977,0.7803687978734899,"[0.03478796 0.00382156 0.05046885 0.11154115 0.10014311 0.33485327
 0.04757055 0.10047658 0.03100785 0.04598426 0.07949796 0.05984691]"
1213,16,40000,1.2,12,0.45616507193874156,0.7280994475516331,0.8499369269237103,"[0.10089786 0.03746971 0.02775722 0.01129963 0.01800081 0.06843267
 0.09051161 0.08915972 0.18601474 0.00996584 0.08431374 0.27617645]"
1214,16,40000,1.2,4,0.8272473029341298,0.1789256063469994,0.8381668316413483,[0.10794581 0.80154863 0.08189428 0.00861128]
1215,16,40000,1.2,4,0.9542353986790193,0.9231962035128431,0.9141595237688116,[0.25232179 0.59387411 0.08608717 0.06771694]
1216,16,40000,1.2,12,0.20343899610133598,0.2351646807382844,0.7570447791900877,"[0.01094583 0.01429901 0.05989111 0.00099966 0.0043212  0.0402436
 0.13081451 0.33242772 0.18316236 0.01612572 0.08851656 0.11825273]"
1217,16,40000,1.2,12,0.030112438393300467,0.31079602299805453,0.907071879740238,"[0.08990956 0.0804377  0.0024787  0.02745707 0.04370173 0.17998739
 0.03490591 0.10232705 0.19427908 0.12777447 0.02930972 0.08743163]"
1218,16,40000,1.2,1,0.829001588769662,0.12385546107105357,0.8441395666724633,[1.]
1219,16,40000,1.2,12,0.5772465420137795,0.5450032368043739,0.9289776339388043,"[0.03742718 0.32522447 0.01815709 0.04919449 0.03292099 0.12027793
 0.00188506 0.03259988 0.12514341 0.0386018  0.16034677 0.05822091]"
1220,16,40000,1.2,1,0.7897230115740079,0.8730634683756516,0.9426053245542243,[1.]
1221,16,40000,1.4,4,0.041906080885967256,0.569435283774065,0.7678414466945084,[0.11666259 0.12093886 0.48830914 0.27408942]
1222,16,40000,1.4,1,0.9796573485354347,0.12353450151583416,0.8837829234700507,[1.]
1223,16,40000,1.4,4,0.6892650618464483,0.6606005004052434,0.8047738145272314,[0.35762868 0.07523457 0.49915953 0.06797723]
1224,16,40000,1.4,1,0.9939083176962947,0.6187056529060112,0.785050057011276,[1.]
1225,16,40000,1.4,1,0.9695450065400427,0.47452852388923394,0.7926556793857638,[1.]
1226,16,40000,1.4,4,0.252481350787104,0.46267259071464517,0.7866409682170004,[0.44223444 0.22743257 0.2319229  0.09841009]
1227,16,40000,1.4,8,0.8082228788040748,0.900137632545961,0.790978970208555,"[0.07282297 0.41224851 0.01620838 0.10330933 0.00374439 0.00951178
 0.21616733 0.16598731]"
1228,16,40000,1.4,1,0.736036630698562,0.896426169532167,0.9002268280995578,[1.]
1229,16,40000,1.4,4,0.060272063398145614,0.146126309306562,0.8195353008918586,[3.01823915e-02 7.46957480e-01 5.26976885e-04 2.22333152e-01]
1230,16,40000,1.4,1,0.4350475378652534,0.16655435280808448,0.9266129775021532,[1.]
1231,16,40000,1.6,12,0.7944416645195589,0.6396936095451199,0.796613916425252,"[0.06784989 0.1210644  0.0788126  0.07304187 0.21591919 0.0976505
 0.09741061 0.00305279 0.02763385 0.03922745 0.09055398 0.08778287]"
1232,16,40000,1.6,8,0.91454265083738,0.31187447556695747,0.8094995397522078,"[0.02504166 0.08267301 0.16206808 0.1367014  0.22440941 0.0167997
 0.24166197 0.11064478]"
1233,16,40000,1.6,12,0.6450906066273093,0.8942587295144574,0.8824298042271296,"[0.08402587 0.14633498 0.00773154 0.02475025 0.01224899 0.28637599
 0.05976077 0.03459276 0.11648945 0.01417312 0.18996035 0.02355593]"
1234,16,40000,1.6,12,0.9547970136232697,0.6566563277739274,0.9211932076381651,"[0.09704628 0.10143872 0.05529357 0.14413554 0.05656336 0.05744797
 0.07245035 0.1114479  0.01289929 0.046549   0.22222648 0.02250155]"
1235,16,40000,1.6,8,0.22381802154236352,0.4506984602599476,0.9155782180846228,"[0.00809408 0.10992576 0.39684573 0.05575535 0.03381142 0.04940591
 0.23160213 0.11455961]"
1236,16,40000,1.6,12,0.3524413674965995,0.2404185826987969,0.7907292565845356,"[0.06411867 0.0105316  0.02513608 0.00896898 0.0386091  0.04254066
 0.12410708 0.05697448 0.02279119 0.36063195 0.1130651  0.1325251 ]"
1237,16,40000,1.6,8,0.12136296152008408,0.8112707733978879,0.8189927773545707,"[0.20803785 0.04222739 0.28776297 0.04464911 0.17847746 0.04394372
 0.03891639 0.1559851 ]"
1238,16,40000,1.6,1,0.9767332496886216,0.5976729529929979,0.7600557322970996,[1.]
1239,16,40000,1.6,1,0.03352842369356901,0.14755131429220325,0.7867618212808006,[1.]
1240,16,40000,1.6,1,0.08853990200455797,0.3242883212943425,0.8183287121255793,[1.]
1241,16,40000,1.8,12,0.21391054807527654,0.5538547188979014,0.765071607522783,"[0.00091497 0.05947897 0.02966904 0.10467407 0.06217097 0.10086238
 0.05074826 0.20850857 0.28870873 0.02435562 0.03567829 0.03423014]"
1242,16,40000,1.8,12,0.40845946665887334,0.36631424727701867,0.7578557767719859,"[0.04386047 0.0485754  0.00348519 0.03310805 0.07323014 0.15691309
 0.03692745 0.12257759 0.19340358 0.09749839 0.0002873  0.19013335]"
1243,16,40000,1.8,4,0.1380396024802717,0.7802908037863812,0.880214344667477,[0.20923217 0.65495    0.00867406 0.12714377]
1244,16,40000,1.8,4,0.152292976970958,0.6796986883923205,0.9385883715758253,[0.0349938  0.06768834 0.55978989 0.33752796]
1245,16,40000,1.8,4,0.8084539968632602,0.8305227593063713,0.8484638651495414,[0.59192689 0.00875039 0.37210045 0.02722227]
1246,16,40000,1.8,12,0.7507249961588951,0.7292538658792204,0.8691314048117806,"[0.18042628 0.08735852 0.00374217 0.02818098 0.0519922  0.0202539
 0.16371519 0.30124685 0.0168283  0.06104816 0.05086408 0.03434336]"
1247,16,40000,1.8,4,0.825728802319238,0.5518978246390638,0.7744070876083817,[0.24222404 0.16481333 0.359628   0.23333463]
1248,16,40000,1.8,12,0.6952126715824315,0.36978521734356345,0.8112116714839108,"[0.0467397  0.00133697 0.01416538 0.16184254 0.05309623 0.11806236
 0.01374945 0.15156353 0.04369334 0.10464961 0.13216114 0.15893978]"
1249,16,40000,1.8,1,0.5584199625033868,0.8119251441407267,0.8880272582473391,[1.]
1250,16,40000,1.8,4,0.795127686910958,0.8577064341149372,0.7826198041661393,[0.05615732 0.30367457 0.22610805 0.41406005]
1251,16,60000,1.0,12,0.34527815902283754,0.3301437632653354,0.819063172853714,"[0.00093245 0.16785856 0.01818607 0.00636011 0.33991279 0.04681227
 0.04916591 0.05677571 0.01430745 0.13380011 0.16143428 0.0044543 ]"
1252,16,60000,1.0,4,0.8447971707402483,0.5245367845802991,0.8539498874770866,[0.12033775 0.28122342 0.45460391 0.14383491]
1253,16,60000,1.0,1,0.47650475487622057,0.15082135480241246,0.8674643876243158,[1.]
1254,16,60000,1.0,8,0.43428359572545316,0.8003937930730629,0.9319809095715894,"[0.0013948  0.14199236 0.05909482 0.28030909 0.05905609 0.19149353
 0.00607848 0.26058082]"
1255,16,60000,1.0,8,0.0911464845592399,0.5010130415225241,0.8397680298617347,"[0.10182904 0.0237956  0.0141884  0.23957836 0.14346916 0.28356918
 0.08660364 0.10696662]"
1256,16,60000,1.0,4,0.1939663412879271,0.5537275756160299,0.7582291824835966,[3.34099147e-04 2.01186017e-01 5.11017233e-01 2.87462651e-01]
1257,16,60000,1.0,4,0.5559431992572197,0.5863067000149553,0.7646918193254285,[0.04541498 0.00189838 0.02007768 0.93260896]
1258,16,60000,1.0,1,0.9861172035410191,0.048149207235400934,0.7551726717067965,[1.]
1259,16,60000,1.0,12,0.710165410479015,0.31142129106162203,0.8999300696324707,"[1.23718680e-01 8.23927694e-02 1.06877749e-01 1.69232410e-01
 5.73164827e-02 1.11244448e-02 3.83542393e-02 4.38466531e-02
 5.66015959e-05 1.71947531e-01 1.36834354e-01 5.82980859e-02]"
1260,16,60000,1.0,8,0.3873120576644854,0.20264820021020838,0.930653686647358,"[0.11460358 0.24268453 0.01142703 0.14452121 0.06120895 0.06485353
 0.31944935 0.04125181]"
1261,16,60000,1.2,12,0.5617786420851417,0.08943209977044154,0.8055827700100222,"[0.00553827 0.00356911 0.19866083 0.08692597 0.06338675 0.08770191
 0.03965653 0.06521197 0.10857276 0.19502157 0.05176923 0.09398511]"
1262,16,60000,1.2,1,0.7909275707414677,0.3409095399020456,0.8930692346617669,[1.]
1263,16,60000,1.2,8,0.18387914432048902,0.33035305147900484,0.8602934806162749,"[0.20233608 0.25274259 0.02970232 0.01984367 0.00789978 0.37237408
 0.0204227  0.09467877]"
1264,16,60000,1.2,1,0.7667060611039901,0.4994654800857018,0.8406294982242312,[1.]
1265,16,60000,1.2,12,0.9068269440651868,0.5288480837598686,0.8113377851029083,"[0.19396477 0.15827991 0.03173049 0.00306664 0.05044805 0.23962655
 0.06132197 0.05985696 0.01501286 0.08363218 0.03169232 0.0713673 ]"
1266,16,60000,1.2,8,0.37653116023374655,0.15678312203378222,0.93505863326608,"[0.18747444 0.25300946 0.00561649 0.07468284 0.04647588 0.14052163
 0.0156956  0.27652366]"
1267,16,60000,1.2,1,0.3742606125159117,0.4559904495771943,0.8723703454382709,[1.]
1268,16,60000,1.2,1,0.991214395084398,0.7791851319411603,0.8800238938420165,[1.]
